Date,realCorr_0.05,realCorr_0.1,realCorr_0.15,realCorr_0.2,realCorr_0.25,realCorr_0.3,realCorr_0.35
2000-04-17,0.0751698244918,0.0751698244918,0.0600364220908,0.0880547815476,0.0842340675149,0.0836667657067,0.0713992934707
2000-04-18,0.0517177794572,0.0517177794572,0.0362375980658,0.0625829504127,0.0837387248498,0.0831715963462,0.0707033196524
2000-04-19,0.0583589717079,0.0583589717079,0.0420961444638,0.0705761093762,0.0837387248498,0.0831715963462,0.0707033196524
2000-04-20,0.0495239086793,0.0495239086793,0.0324437364557,0.060184991178,0.0837387248498,0.0831715963462,0.0707033196524
2000-04-24,0.0641026348537,0.0641026348537,0.0458958435969,0.0736845724193,0.0837387248498,0.0831715963462,0.0707033196524
2000-04-25,0.0502791033489,0.0502791033489,0.0323114543867,0.0547673996388,0.0837387248498,0.0831715963462,0.0707033196524
2000-04-26,0.0665310927873,0.0665310927873,0.0490263927079,0.0701320356146,0.0837387248498,0.0831715963462,0.0707033196524
2000-04-27,0.0639484759827,0.0639484759827,0.0452831143952,0.0632046412451,0.0837387248498,0.0831715963462,0.0707033196524
2000-04-28,0.0632525701672,0.0632525701672,0.0429140282661,0.0632934542211,0.0837387248498,0.0831715963462,0.0707033196524
2000-05-01,0.0638115543391,0.0638115543391,0.0389901429174,0.0768200081801,0.0883376471728,0.0351527412904,0.0665066903913
2000-05-02,0.0904704086513,0.0904704086513,0.0670033645382,0.10033712609,0.114894214084,0.0357236894641,0.0672547959753
2000-05-03,0.121000052642,0.121000052642,0.0989241209434,0.128358802225,0.14654817084,0.0362946376378,0.0680029015593
2000-05-04,0.11941589443,0.11941589443,0.0941211216379,0.121138814021,0.138322411772,0.0368655857372,0.068751007046
2000-05-05,0.0900584050781,0.0900584050781,0.0646906765051,0.0928974717174,0.10630874019,0.0374365339109,0.06949911263
2000-05-08,0.0907731333995,0.0907731333995,0.0656830146924,0.0991912023965,0.11337520068,0.0380074820846,0.0702472182139
2000-05-09,0.0987682322236,0.0987682322236,0.0731444068774,0.106014874299,0.121041346401,0.038578430184,0.0709953237006
2000-05-10,0.105669814253,0.105669814253,0.0800612878477,0.114693389281,0.130806445621,0.0391493783577,0.0717434292846
2000-05-11,0.0881694138313,0.0881694138313,0.0601364713788,0.0964327562822,0.110087015056,0.0397203265314,0.0724915348686
2000-05-12,0.0768824011559,0.0768824011559,0.048007313306,0.0817051239317,0.0933655529399,0.0402912746309,0.0732396403553
2000-05-15,0.0641689783465,0.0641689783465,0.0325540533296,0.071570419034,0.0818414799042,0.0408622228046,0.0739877459393
2000-05-16,0.0595151659092,0.0595151659092,0.0287289659868,0.0673534638065,0.0770139741176,0.0414331709783,0.0747358515233
2000-05-17,0.0644640704813,0.0644640704813,0.0329731999677,0.0645497176903,0.0737856657251,0.0420041191519,0.0754839571072
2000-05-18,0.0726865708519,0.0726865708519,0.0406360127177,0.0647490132854,0.0739556205127,0.0425750672514,0.0762320625939
2000-05-19,0.0855037788599,0.0855037788599,0.053823323567,0.0781970880413,0.0891179872001,0.0431460154251,0.0769801681779
2000-05-22,0.0852172114078,0.0852172114078,0.0527764462723,0.0835192346962,0.0950849963577,0.0437169635988,0.0777282737619
2000-05-23,0.0831249159351,0.0831249159351,0.0524727585539,0.0827469727646,0.0941555297983,0.0442879116982,0.0784763792486
2000-05-24,0.0741297305047,0.0741297305047,0.0428342661855,0.0694325407418,0.0790332551297,0.0448588598719,0.0792244848326
2000-05-25,0.0757104856321,0.0757104856321,0.0453546203073,0.0721049457063,0.0820017979089,0.0454298080456,0.0799725904165
2000-05-26,0.0740137396606,0.0740137396606,0.0434881711234,0.0715093161446,0.0812722097845,0.0460007561451,0.0807206959033
2000-05-30,0.066470923726,0.066470923726,0.0366834802549,0.0643776618394,0.073146409972,0.0465717043187,0.0814688014872
2000-05-31,0.0671640626576,0.0671640626576,0.037117319232,0.0626945262561,0.0788252618219,0.0471426524924,0.0822169070712
2000-06-01,0.00905024377425,0.00905024377425,-0.0143670185579,0.0349437372909,0.045449667885,0.0256389411228,0.0784757129028
2000-06-02,-0.00523559962843,-0.00523559962843,-0.0288308094347,0.0278214116499,0.0367101164006,0.0261881053198,0.0793721787059
2000-06-05,-0.00101837604136,-0.00101837604136,-0.0235898555635,0.0387340215267,0.0498010578644,0.0267372695167,0.0802686445089
2000-06-06,0.00260320607288,0.00260320607288,-0.0196839497477,0.0420394870546,0.0536838870564,0.0272864337137,0.0811651103119
2000-06-07,-0.000471044796331,-0.000471044796331,-0.02146471836,0.0375668609259,0.0481516798255,0.0278355978392,0.0820615759984
2000-06-08,0.0027464611013,0.0027464611013,-0.0179861221119,0.0404449583136,0.0515171987581,0.0283847620362,0.0829580418014
2000-06-09,-0.0045075031277,-0.0045075031277,-0.0232061709511,0.0354594733738,0.0453641985709,0.0289339262331,0.0838545076044
2000-06-12,-0.00666646720006,-0.00666646720006,-0.0231760687636,0.0373973693485,0.0475916452315,0.0294830903587,0.0847509732909
2000-06-13,-0.00886901820114,-0.00886901820114,-0.0252224709078,0.0322409456999,0.0412317312867,0.0300322545556,0.0856474390939
2000-06-14,-0.0153079798206,-0.0153079798206,-0.0258460465104,0.0310163089414,0.0396310717287,0.0305814187526,0.0865439048969
2000-06-15,-0.0235058533279,-0.0235058533279,-0.0333550799034,0.0245777808202,0.0317192269582,0.0311305828781,0.0874403705834
2000-06-16,-0.0320405756775,-0.0320405756775,-0.0364016150743,0.0234386176898,0.0302220294521,0.0316797470751,0.0883368363864
2000-06-19,-0.0351007530869,-0.0351007530869,-0.0347084882364,0.0249491284815,0.0319321452083,0.032228911272,0.0892333021894
2000-06-20,-0.0296671695933,-0.0296671695933,-0.0286452479894,0.0274853313051,0.0348838158859,0.0327780753976,0.0901297678759
2000-06-21,-0.0280060206798,-0.0280060206798,-0.0278621505731,0.025576922617,0.0324554806052,0.0333272395945,0.0910262336789
2000-06-22,-0.0169871340851,-0.0169871340851,-0.0162369631212,0.0378571105425,0.0472018148992,0.0338764037915,0.0919226994819
2000-06-23,-0.0130699684894,-0.0130699684894,-0.0106587763175,0.0411625760705,0.0510846440912,0.0344255679884,0.0928191652849
2000-06-26,-0.0108100079327,-0.0108100079327,-0.0108088372779,0.0425021566489,0.0525878563886,0.034974732114,0.0937156309714
2000-06-27,-0.016277439057,-0.016277439057,-0.0166178887373,0.0373457159056,0.0462279217514,0.0355238963109,0.0946120967744
2000-06-28,-0.0257256683021,-0.0257256683021,-0.0276862793428,0.0248385773397,0.0309702920367,0.0360730605079,0.0955085625774
2000-06-29,-0.0328175886626,-0.0328175886626,-0.036745174527,0.0201949954075,0.0252311503558,0.0366222246335,0.0964050282639
2000-06-30,-0.029408427956,-0.029408427956,-0.0330941409224,0.0259608481056,0.0239330297008,0.0369700956427,0.0973014940669
2000-07-03,-0.050228916862,-0.050228916862,-0.0360007481172,0.0260568350934,0.0260568350934,0.0254425904334,0.0525460064755
2000-07-05,-0.0411630996172,-0.0411630996172,-0.0245435896728,0.0373804174753,0.0373804174753,0.0260081587122,0.0533541944947
2000-07-06,-0.0420478767539,-0.0420478767539,-0.0241519836104,0.03602137058,0.03602137058,0.0265737270644,0.054162382619
2000-07-07,-0.0570603838177,-0.0570603838177,-0.0403649969556,0.0223887789601,0.0223887789601,0.0271392954167,0.0549705707432
2000-07-10,-0.0511000877327,-0.0511000877327,-0.0321753202466,0.0319122532317,0.0319122532317,0.0277048636954,0.0557787587624
2000-07-11,-0.0524791090927,-0.0524791090927,-0.0322790410988,0.0305532063364,0.0305532063364,0.0282704320476,0.0565869468867
2000-07-12,-0.0447108550449,-0.0447108550449,-0.0342210439336,0.0303396798087,0.0303396798087,0.0288360003999,0.057395135011
2000-07-13,-0.0595988267369,-0.0595988267369,-0.0379918598541,0.0307807410238,0.0307807410238,0.0294015687521,0.0582033231352
2000-07-14,-0.0620233256013,-0.0620233256013,-0.0381008882832,0.0254123277818,0.0254123277818,0.0299671370308,0.0590115111544
2000-07-17,-0.0545909017405,-0.0545909017405,-0.0319031017273,0.0269171022613,0.0269171022613,0.0305327053831,0.0598196992787
2000-07-18,-0.052726207946,-0.052726207946,-0.029777306767,0.0298128593296,0.0298128593296,0.0310982737353,0.0606278874029
2000-07-19,-0.0538120447968,-0.0538120447968,-0.0308906112338,0.0294356858088,0.0294356858088,0.031663842014,0.0614360754221
2000-07-20,-0.0658226194472,-0.0658226194472,-0.043382796242,0.0240672889889,0.0240672889889,0.0322294103663,0.0622442635464
2000-07-21,-0.0627111121668,-0.0627111121668,-0.0402190353587,0.024508350204,0.024508350204,0.0327949787185,0.0630524516706
2000-07-24,-0.0559282291497,-0.0559282291497,-0.0340727385909,0.0329681030288,0.0329681030288,0.0333605469973,0.0638606396898
2000-07-25,-0.0587031689072,-0.0587031689072,-0.0371821108157,0.0290725122654,0.0290725122654,0.0339261153495,0.0646688278141
2000-07-26,-0.0550090103636,-0.0550090103636,-0.0332369473734,0.0318046387627,0.0318046387627,0.0344916837017,0.0654770159383
2000-07-27,-0.0578505337623,-0.0578505337623,-0.0360886264407,0.0316729356455,0.0316729356455,0.0350572519805,0.0662852039575
2000-07-28,-0.0447015956156,-0.0447015956156,-0.0233789594217,0.0422601068741,0.0422601068741,0.0356228203327,0.0670933920818
2000-07-31,-0.0352153999287,-0.0352153999287,-0.0171207086442,0.0526776217689,0.0526776217689,0.0233544537824,0.067901580206
2000-08-01,-0.0288724528377,-0.0469466605576,0.0514102375282,0.0514102375282,0.0514102375282,0.0224414835013,0.0700285467854
2000-08-02,-0.0332832370926,-0.0516162465828,0.0473771637703,0.0473771637703,0.0473771637703,0.0230053650544,0.0708175239944
2000-08-03,-0.0318976061408,-0.0515347307969,0.0477371466987,0.0477371466987,0.0477371466987,0.0235692466808,0.071606501306
2000-08-04,-0.0446810134938,-0.0636988066585,0.0370331228009,0.0370331228009,0.0370331228009,0.0241331283072,0.0723954786176
2000-08-07,-0.0391706061848,-0.0592116147925,0.0408099338218,0.0408099338218,0.0408099338218,0.0246970098603,0.0731844558266
2000-08-08,-0.0413059423228,-0.0614873777825,0.0392987965728,0.0392987965728,0.0392987965728,0.0252608914867,0.0739734331381
2000-08-09,-0.0448173049885,-0.0641291646228,0.0429128934133,0.0429128934133,0.0429128934133,0.0258247731131,0.0747624104497
2000-08-10,-0.0453686660639,-0.0662180439874,0.043435590522,0.043435590522,0.043435590522,0.0263886546662,0.0755513876587
2000-08-11,-0.0512309129099,-0.0710014253117,0.038670314955,0.038670314955,0.038670314955,0.0269525362926,0.0763403649703
2000-08-14,-0.0549596737122,-0.0748540304915,0.033660996505,0.033660996505,0.033660996505,0.027516417919,0.0771293422818
2000-08-15,-0.0525155390155,-0.0721794506987,0.0349158710743,0.0349158710743,0.0349158710743,0.0280802994721,0.0779183194908
2000-08-16,-0.0499908715758,-0.069386989729,0.0356826192586,0.0356826192586,0.0356826192586,0.0286441810984,0.0787072968024
2000-08-17,-0.0530164860024,-0.0739793630362,0.0317308904741,0.0317308904741,0.0317308904741,0.0292080627248,0.079496274114
2000-08-18,-0.0570674141304,-0.0783035311486,0.0286740371173,0.0286740371173,0.0286740371173,0.0297719443512,0.0802852514256
2000-08-21,-0.0552390465637,-0.0764093879417,0.0315559727103,0.0315559727103,0.0315559727103,0.0303358259043,0.0810742286346
2000-08-22,-0.051857298306,-0.0741615936749,0.0329735371688,0.0329735371688,0.0329735371688,0.0308997075307,0.0818632059461
2000-08-23,-0.0562871858001,-0.0776038949705,0.0326826956877,0.0326826956877,0.0326826956877,0.0314635891571,0.0826521832577
2000-08-24,-0.0581146237796,-0.0794894243196,0.0303580441401,0.0303580441401,0.0303580441401,0.0320274707102,0.0834411604667
2000-08-25,-0.0622318081432,-0.0838501365951,0.0266503745091,0.0266503745091,0.0266503745091,0.0325913523366,0.0842301377783
2000-08-28,-0.0594063953487,-0.0807081257911,0.0271730635398,0.0271730635398,0.0271730635398,0.033155233963,0.0850191150898
2000-08-29,-0.0527735612974,-0.0749406388346,0.0304617399829,0.0304617399829,0.0304617399829,0.0337191155161,0.0858080922988
2000-08-30,-0.0467541462836,-0.0686042597481,0.0374113363281,0.0374113363281,0.0374113363281,0.0342829971425,0.0865970696104
2000-08-31,-0.0537813931287,-0.0739854282105,0.0289670858924,0.0289670858924,0.0289670858924,0.0583863741068,0.0873829707689
2000-09-01,-0.00778960591227,-0.0361045732952,0.0422862227397,0.0422862227397,0.0422862227397,0.0740377300913,0.0943472275721
2000-09-05,0.0108106811704,-0.0166101753022,0.0615096512651,0.0615096512651,0.0615096512651,0.0745756574828,0.0951248795929
2000-09-06,0.0240342587612,-0.00360993067427,0.0698985448299,0.0698985448299,0.0698985448299,0.0751135848743,0.0959025316137
2000-09-07,0.0163137556468,-0.011338842825,0.0590807172659,0.0590807172659,0.0590807172659,0.0756515122659,0.0966801836344
2000-09-08,0.00960006930804,-0.0168048467151,0.0516281669678,0.0516281669678,0.0516281669678,0.0761894395875,0.0974578355541
2000-09-11,0.0153262082417,-0.0130502819626,0.0515628272616,0.0515628272616,0.0515628272616,0.076727366979,0.0982354875749
2000-09-12,0.0224988761844,-0.00932539134161,0.0535494777142,0.0535494777142,0.0535494777142,0.0772652943705,0.0990131395956
2000-09-13,0.0180341458765,-0.0128253040067,0.0517604511164,0.0517604511164,0.0517604511164,0.0778032216921,0.0997907915153
2000-09-14,0.0194519862275,-0.0126191958712,0.0516951032022,0.0516951032022,0.0516951032022,0.0783411490836,0.100568443536
2000-09-15,0.0216923276652,-0.00732101752502,0.0542563131974,0.0542563131974,0.0542563131974,0.0788790764751,0.101346095557
2000-09-18,0.0381358728163,0.00871166874767,0.0688832735337,0.0688832735337,0.0688832735337,0.0794170037967,0.102123747476
2000-09-19,0.029030465412,0.00169525109498,0.0634827380739,0.0634827380739,0.0634827380739,0.0799549311883,0.102901399497
2000-09-20,0.0352368972478,0.0085393124516,0.0671109790119,0.0671109790119,0.0671109790119,0.0804928585798,0.103679051518
2000-09-21,0.0364605409006,0.00970220009998,0.069590109017,0.069590109017,0.069590109017,0.0810307859014,0.104456703438
2000-09-22,0.0375256140795,0.013342631136,0.0746137170523,0.0746137170523,0.0746137170523,0.0815687132929,0.105234355458
2000-09-25,0.0419690692694,0.0178621904392,0.0805402043691,0.0805402043691,0.0805402043691,0.0821066406844,0.106012007479
2000-09-26,0.0436117242129,0.020783326719,0.0848250847844,0.0848250847844,0.0848250847844,0.0826445680759,0.1067896595
2000-09-27,0.0426120904584,0.019790631484,0.0835285460026,0.0835285460026,0.0835285460026,0.0831824953975,0.10756731142
2000-09-28,0.0212152198675,-0.000147836600197,0.065898083861,0.065898083861,0.065898083861,0.0837204227891,0.10834496344
2000-09-29,0.0327934295116,0.00932908670875,0.0753540165765,0.0753540165765,0.0753540165765,0.0842583501806,0.109122615461
2000-10-02,0.126906070136,0.0852293463477,0.0852293463477,0.151416092502,0.151416092502,0.238036897816,0.12979177626
2000-10-03,0.133852425962,0.0942629372846,0.0942629372846,0.156937052133,0.156937052133,0.238625264848,0.130632612063
2000-10-04,0.131930929033,0.0937815509917,0.0937815509917,0.154812761233,0.154812761233,0.239213631879,0.131473447866
2000-10-05,0.129375650384,0.0883423846633,0.0883423846633,0.15104432039,0.15104432039,0.239801998834,0.13231428356
2000-10-06,0.141599350859,0.100842719701,0.100842719701,0.165279214414,0.165279214414,0.240390365866,0.133155119362
2000-10-09,0.155013739481,0.119712567922,0.119712567922,0.195157443494,0.195157443494,0.299610866422,0.133995955165
2000-10-10,0.167565496268,0.124857808045,0.124857808045,0.202486967124,0.202486967124,0.300199233377,0.134836790859
2000-10-11,0.184409953216,0.139974940696,0.139974940696,0.216968490619,0.216968490619,0.300787600408,0.135677626662
2000-10-12,0.21717933781,0.172885053108,0.172885053108,0.24978220192,0.24978220192,0.30137596744,0.136518462465
2000-10-13,0.193647948658,0.149682975557,0.149682975557,0.22628406113,0.22628406113,0.301964334472,0.137359298267
2000-10-16,0.184737834275,0.139889515163,0.139889515163,0.220049416008,0.220049416008,0.302552701427,0.138200133961
2000-10-17,0.189232248412,0.145332341145,0.145332341145,0.229105272001,0.229105272001,0.303141068458,0.139040969764
2000-10-18,0.198383988067,0.152227852953,0.152227852953,0.236763607578,0.236763607578,0.30372943549,0.139881805567
2000-10-19,0.168413660801,0.122179442853,0.122179442853,0.207346564953,0.207346564953,0.304317802445,0.14072264126
2000-10-20,0.161911065286,0.115377771573,0.115377771573,0.200783083331,0.200783083331,0.304906169477,0.141563477063
2000-10-23,0.164778985271,0.115270313859,0.115270313859,0.204482410303,0.204482410303,0.304906169477,0.141563477063
2000-10-24,0.166382649186,0.113334399584,0.113334399584,0.201111919886,0.201111919886,0.304906169477,0.141563477063
2000-10-25,0.18444783964,0.132113026231,0.132113026231,0.220170869955,0.220170869955,0.304317802445,0.14072264126
2000-10-26,0.201312236898,0.149986087716,0.149986087716,0.235941553186,0.235941553186,0.30372943549,0.139881805567
2000-10-27,0.184172710574,0.13363568644,0.13363568644,0.217842893362,0.217842893362,0.303141068458,0.139040969764
2000-10-30,0.174883898356,0.123778429482,0.123778429482,0.209115857481,0.209115857481,0.302552701427,0.138200133961
2000-10-31,0.151789093021,0.103839553267,0.103839553267,0.184575727817,0.184575727817,0.285051326297,0.142412068609
2000-11-01,0.12267984441,0.0979143475018,0.0979143475018,0.0979143475018,0.187808160685,0.277174115171,0.135721186874
2000-11-02,0.119298862374,0.0943804613035,0.0943804613035,0.0943804613035,0.184642168968,0.276498758073,0.134767977948
2000-11-03,0.119952196888,0.0959570047981,0.0959570047981,0.0959570047981,0.182268710099,0.275823400975,0.133814769022
2000-11-06,0.125559858557,0.101860226332,0.101860226332,0.101860226332,0.187820507746,0.275148043965,0.13286156022
2000-11-07,0.127750352659,0.104175789982,0.104175789982,0.104175789982,0.19005810717,0.274472686867,0.131908351294
2000-11-08,0.133932202462,0.10983064878,0.10983064878,0.10983064878,0.194889426884,0.273797329768,0.130955142368
2000-11-09,0.142650417841,0.118989112935,0.118989112935,0.118989112935,0.205412528958,0.273121972758,0.130001933566
2000-11-10,0.151708724119,0.130230666183,0.130230666183,0.130230666183,0.214422620251,0.27244661566,0.12904872464
2000-11-13,0.151412602225,0.129917169323,0.129917169323,0.129917169323,0.217668874267,0.271771258562,0.128095515714
2000-11-14,0.135308577279,0.112174260021,0.112174260021,0.112174260021,0.200885858306,0.271095901551,0.127142306912
2000-11-15,0.127993265937,0.103642797773,0.103642797773,0.103642797773,0.195558447423,0.270420544453,0.126189097987
2000-11-16,0.118611300207,0.0938058991206,0.0938058991206,0.0938058991206,0.187060919554,0.269745187355,0.125235889061
2000-11-17,0.117633164383,0.0928026204412,0.0928026204412,0.0928026204412,0.184759508545,0.269069830345,0.124282680259
2000-11-20,0.136000793587,0.110384281052,0.110384281052,0.110384281052,0.203063771415,0.268394473247,0.123329471333
