Date,realCorr_0.05,realCorr_0.1,realCorr_0.15,realCorr_0.2,realCorr_0.25
2014-11-05,0.119422340141,0.11122047301,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-06,0.1173591196,0.109146930516,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-07,0.115147017227,0.106909354576,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-10,0.113619934567,0.105433053551,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-11,0.114177197237,0.106253220787,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-12,0.115062326653,0.107447703724,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-13,0.117167960098,0.109973818811,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-14,0.11516429228,0.107965889696,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-17,0.116227426278,0.109330328536,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-18,0.115653187186,0.108903841573,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-19,0.115376548336,0.108798700446,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-20,0.114057900206,0.107552046247,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-21,0.113007729521,0.106620815429,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-24,0.111986845006,0.105702228125,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-25,0.111085229359,0.104921588637,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-26,0.110362108459,0.104331068227,0.0914923562362,0.0914923562362,0.0914923562362
2014-11-28,0.113152271424,0.107598295054,0.0914923562362,0.0914923562362,0.0914923562362
2014-12-01,0.122374361691,0.11845352282,0.110432812728,0.110432812728,0.110432812728
2014-12-02,0.118758744253,0.114698981922,0.110432812728,0.110432812728,0.110432812728
2014-12-03,0.117578533744,0.11358525713,0.110432812728,0.110432812728,0.110432812728
2014-12-04,0.117072032295,0.113203408631,0.110432812728,0.110432812728,0.110432812728
2014-12-05,0.115481738022,0.111644193923,0.110432812728,0.110432812728,0.110432812728
2014-12-08,0.120992622653,0.117784682576,0.110432812728,0.110432812728,0.110432812728
2014-12-09,0.123423683033,0.12058429954,0.110432812728,0.110432812728,0.110432812728
2014-12-10,0.131830252589,0.129875344184,0.110432812728,0.110432812728,0.110432812728
2014-12-11,0.135462269613,0.133979607008,0.110432812728,0.110432812728,0.110432812728
2014-12-12,0.137106650188,0.135919762162,0.110432812728,0.110432812728,0.110432812728
2014-12-15,0.136148185143,0.135061511091,0.110432812728,0.110432812728,0.110432812728
2014-12-16,0.145596664742,0.145499006106,0.110432812728,0.110432812728,0.110432812728
2014-12-17,0.132591003506,0.131529112964,0.110432812728,0.110432812728,0.110432812728
2014-12-18,0.125108876175,0.123574232203,0.110432812728,0.110432812728,0.110432812728
2014-12-19,0.124769735729,0.123383916504,0.110432812728,0.110432812728,0.110432812728
2014-12-22,0.120605968131,0.119024176779,0.110432812728,0.110432812728,0.110432812728
2014-12-23,0.119509436689,0.118006216797,0.110432812728,0.110432812728,0.110432812728
2014-12-24,0.118094892601,0.116637926339,0.110432812728,0.110432812728,0.110432812728
2014-12-26,0.118320683567,0.117051595547,0.110432812728,0.110432812728,0.110432812728
2014-12-29,0.11980601754,0.118833555214,0.110432812728,0.110432812728,0.110432812728
2014-12-30,0.122170102415,0.12157013613,0.110432812728,0.110432812728,0.110432812728
2014-12-31,0.119969220927,0.120145059079,0.100319058366,0.100319058366,0.100319058366
2015-01-02,0.188388771193,0.189296608616,0.167502936686,0.131562368474,0.131562368474
2015-01-05,0.197254089739,0.198467558049,0.171558521885,0.131562368474,0.131562368474
2015-01-06,0.203276587456,0.204701438217,0.175383566365,0.131562368474,0.131562368474
2015-01-07,0.196768445075,0.198064245321,0.172703558032,0.131562368474,0.131562368474
2015-01-08,0.191630297627,0.192792801586,0.173340848212,0.131562368474,0.131562368474
2015-01-09,0.192228552588,0.193480431543,0.173037072306,0.131562368474,0.131562368474
2015-01-12,0.200614245663,0.202164475409,0.176327307891,0.131562368474,0.131562368474
2015-01-13,0.202885140436,0.204588318809,0.175080228083,0.131562368474,0.131562368474
2015-01-14,0.197106733757,0.198777689395,0.169983173042,0.131562368474,0.131562368474
2015-01-15,0.204393749057,0.206302221127,0.174128458302,0.131562368474,0.131562368474
2015-01-16,0.188536585302,0.19012864978,0.164976068286,0.131562368474,0.131562368474
2015-01-20,0.190215258264,0.191854189146,0.16887961514,0.131562368474,0.131562368474
2015-01-21,0.187015230772,0.188618232174,0.167537450827,0.131562368474,0.131562368474
2015-01-22,0.187637720037,0.1892397634,0.170595557857,0.131562368474,0.131562368474
2015-01-23,0.186761741582,0.188393193534,0.171702352966,0.131562368474,0.131562368474
2015-01-26,0.187959063316,0.189645519199,0.173264593123,0.131562368474,0.131562368474
2015-01-27,0.185287516662,0.187036278936,0.168815581227,0.131562368474,0.131562368474
2015-01-28,0.199818734675,0.202035182114,0.174448956836,0.131562368474,0.131562368474
2015-01-29,0.194457541327,0.196562289926,0.173483828144,0.131562368474,0.131562368474
2015-01-30,0.188421354424,0.190537433811,0.165773913897,0.131562368474,0.131562368474
2015-02-02,0.185426360307,0.188382949264,0.167725670883,0.143133219233,0.143133219233
2015-02-03,0.176922991451,0.179602607039,0.163442712376,0.143133219233,0.143133219233
2015-02-04,0.186563198219,0.189695955579,0.169255624164,0.143133219233,0.143133219233
2015-02-05,0.179792677284,0.182727615573,0.165886343929,0.143133219233,0.143133219233
2015-02-06,0.17566453509,0.178560298761,0.162749285815,0.143133219233,0.143133219233
2015-02-09,0.174404432291,0.177401412943,0.159539203016,0.143133219233,0.143133219233
2015-02-10,0.183756152201,0.187134965989,0.16487778481,0.143133219233,0.143133219233
2015-02-11,0.184655236616,0.188139956964,0.166000671148,0.143133219233,0.143133219233
2015-02-12,0.178311245302,0.181606744503,0.163151568409,0.143133219233,0.143133219233
2015-02-13,0.171849002869,0.174981579458,0.159845234296,0.143133219233,0.143133219233
2015-02-17,0.173730974819,0.177064523228,0.159195864436,0.143133219233,0.143133219233
2015-02-18,0.176040526991,0.179534034034,0.160456376281,0.143133219233,0.143133219233
2015-02-19,0.173482486937,0.176969869264,0.158841178215,0.143133219233,0.143133219233
2015-02-20,0.176804460228,0.180459494977,0.161780220041,0.143133219233,0.143133219233
2015-02-23,0.179697787385,0.183552774306,0.163111492164,0.143133219233,0.143133219233
2015-02-24,0.177718568542,0.181562508628,0.162437207465,0.143133219233,0.143133219233
2015-02-25,0.173165390689,0.176943840365,0.15940132524,0.143133219233,0.143133219233
2015-02-26,0.181529424815,0.185684451704,0.165088440501,0.143133219233,0.143133219233
2015-02-27,0.178991951856,0.183129503634,0.163564908569,0.143133219233,0.143133219233
2015-03-02,0.112456548612,0.118007563453,0.109888975829,0.095998580893,0.095998580893
2015-03-03,0.111094942107,0.116755176095,0.107411894142,0.095998580893,0.095998580893
2015-03-04,0.109512025413,0.115236905222,0.105839881765,0.095998580893,0.095998580893
2015-03-05,0.100683215002,0.10595701328,0.100525450273,0.095998580893,0.095998580893
2015-03-06,0.107052281402,0.11295178,0.104353555441,0.095998580893,0.095998580893
2015-03-09,0.103671705519,0.109489239721,0.102106040465,0.095998580893,0.095998580893
2015-03-10,0.108993987332,0.115395186788,0.104528534819,0.095998580893,0.095998580893
2015-03-11,0.108742150916,0.115284481013,0.104205864051,0.095998580893,0.095998580893
2015-03-12,0.106798004997,0.113278474959,0.10476491262,0.095998580893,0.095998580893
2015-03-13,0.107579379179,0.11428663806,0.105166615412,0.095998580893,0.095998580893
2015-03-16,0.110702370083,0.117748982478,0.107173671223,0.095998580893,0.095998580893
2015-03-17,0.108063763895,0.115087765877,0.105232018745,0.095998580893,0.095998580893
2015-03-18,0.101682429931,0.108340259549,0.102779037572,0.095998580893,0.095998580893
2015-03-19,0.0988858522612,0.105504254812,0.101607248097,0.095998580893,0.095998580893
2015-03-20,0.0920067964583,0.0982672202507,0.0974590151877,0.095998580893,0.095998580893
2015-03-23,0.0874008742814,0.0935150524371,0.0950242907325,0.095998580893,0.095998580893
2015-03-24,0.0890224174689,0.095406821871,0.0955902549602,0.095998580893,0.095998580893
2015-03-25,0.0839379736274,0.0902255764167,0.0909092148136,0.095998580893,0.095998580893
2015-03-26,0.0842360678417,0.0907063613906,0.0912387186931,0.095998580893,0.095998580893
