Date,en_a0.1_r0.0,en_a0.1_r0.1,en_a0.1_r0.2,en_a0.1_r0.3,en_a0.1_r0.4,en_a0.1_r0.5,en_a0.1_r0.6,en_a0.1_r0.7,en_a0.1_r0.8,en_a0.1_r0.9,en_a0.1_r1.0,en_a0.2_r0.0,en_a0.2_r0.1,en_a0.2_r0.2,en_a0.2_r0.3,en_a0.2_r0.4,en_a0.2_r0.5,en_a0.2_r0.6,en_a0.2_r0.7,en_a0.2_r0.8,en_a0.2_r0.9,en_a0.2_r1.0,en_a0.3_r0.0,en_a0.3_r0.1,en_a0.3_r0.2,en_a0.3_r0.3,en_a0.3_r0.4,en_a0.3_r0.5,en_a0.3_r0.6,en_a0.3_r0.7,en_a0.3_r0.8,en_a0.3_r0.9,en_a0.3_r1.0,en_a0.4_r0.0,en_a0.4_r0.1,en_a0.4_r0.2,en_a0.4_r0.3,en_a0.4_r0.4,en_a0.4_r0.5,en_a0.4_r0.6,en_a0.4_r0.7,en_a0.4_r0.8,en_a0.4_r0.9,en_a0.4_r1.0
2000-01-03,0.110876649798,0.110164980453,0.108557809543,0.106948846345,0.103135710428,0.0978192774188,0.0924915641412,0.0871525584113,0.0830573876219,0.0802568627165,0.0797685366651,0.112158936114,0.108336167729,0.102930953745,0.0923978937348,0.0830523927931,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.111859612856,0.106526243638,0.0923063571106,0.0802553814844,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.111339100847,0.102535164022,0.0830424485121,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651
2000-01-04,0.140158122932,0.131981354772,0.121318044809,0.110626594068,0.103135710428,0.0978192774188,0.0924915641412,0.0871525584113,0.0830573876219,0.0802568627165,0.0797685366651,0.141462386283,0.120846814389,0.102930953745,0.0923978937348,0.0830523927931,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.140931731944,0.10996857965,0.0923063571106,0.0802553814844,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.14009968365,0.102535164022,0.0830424485121,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651
2000-01-05,0.137634541085,0.130110278838,0.120223666395,0.110311172947,0.103135710428,0.0978192774188,0.0924915641412,0.0871525584113,0.0830573876219,0.0802568627165,0.0797685366651,0.139049105108,0.119773841881,0.102930953745,0.0923978937348,0.0830523927931,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.138536477542,0.109673348555,0.0923063571106,0.0802553814844,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.137708601917,0.102535164022,0.0830424485121,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651
2000-01-06,0.132201213838,0.126335786168,0.118015993673,0.109674878775,0.103135710428,0.0978192774188,0.0924915641412,0.0871525584113,0.0830573876219,0.0802568627165,0.0797685366651,0.133702986662,0.11760935096,0.102930953745,0.0923978937348,0.0830523927931,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.133292640561,0.109077783414,0.0923063571106,0.0802553814844,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.132561374619,0.102535164022,0.0830424485121,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651
2000-01-07,0.12684368763,0.122638926623,0.115853727989,0.109051671794,0.103135710428,0.0978192774188,0.0924915641412,0.0871525584113,0.0830573876219,0.0802568627165,0.0797685366651,0.128445973206,0.115489378923,0.102930953745,0.0923978937348,0.0830523927931,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.128141555711,0.108494467756,0.0923063571106,0.0802553814844,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.12750808098,0.102535164022,0.0830424485121,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651
2000-01-10,0.118143902713,0.116222373326,0.112100733634,0.107969985904,0.103135710428,0.0978192774188,0.0924915641412,0.0871525584113,0.0830573876219,0.0802568627165,0.0797685366651,0.11972591607,0.111809792668,0.102930953745,0.0923978937348,0.0830523927931,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.119503629295,0.107482020309,0.0923063571106,0.0802553814844,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.118974420713,0.102535164022,0.0830424485121,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651
2000-01-11,0.117945329347,0.115892169048,0.111907599605,0.107914320924,0.103135710428,0.0978192774188,0.0924915641412,0.0871525584113,0.0830573876219,0.0802568627165,0.0797685366651,0.119494220611,0.111620436316,0.102930953745,0.0923978937348,0.0830523927931,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.119231990769,0.107429918431,0.0923063571106,0.0802553814844,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.118668386319,0.102535164022,0.0830424485121,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651
2000-01-12,0.123596156088,0.120096990627,0.114366968509,0.108623158826,0.103135710428,0.0978192774188,0.0924915641412,0.0871525584113,0.0830573876219,0.0802568627165,0.0797685366651,0.125167672256,0.114031700272,0.102930953745,0.0923978937348,0.0830523927931,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.124858841346,0.108093383796,0.0923063571106,0.0802553814844,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.12422841586,0.102535164022,0.0830424485121,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651
2000-01-13,0.114822185983,0.113753920016,0.110656953631,0.107553860456,0.103135710428,0.0978192774188,0.0924915641412,0.0871525584113,0.0830573876219,0.0802568627165,0.0797685366651,0.116373934216,0.110394252821,0.102930953745,0.0923978937348,0.0830523927931,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.116176955194,0.107092530947,0.0923063571106,0.0802553814844,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.115679103658,0.102535164022,0.0830424485121,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651
2000-01-14,0.109873454191,0.110164980453,0.108557809543,0.106948846345,0.103135710428,0.0978192774188,0.0924915641412,0.0871525584113,0.0830573876219,0.0802568627165,0.0797685366651,0.11150007476,0.108336167729,0.102930953745,0.0923978937348,0.0830523927931,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.111362367765,0.106526243638,0.0923063571106,0.0802553814844,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.110920007423,0.102535164022,0.0830424485121,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651,0.0797685366651
