Date,R_1M,R_3M,R_6M,R_12M
2009-05-11,0.03920856979455367,0.10620958162861283,0.17603712991069465,0.27116052967313364
2009-05-12,0.041679969174877485,0.11491165299719275,0.20336874552760498,0.28988825893102876
2009-05-13,0.04502669924880087,0.13595121730473347,0.23654855643044614,0.309439768304824
2009-05-14,0.02116295475158725,0.09703606660172204,0.2300379589505861,0.2716584366287078
2009-05-15,0.031521837622326965,0.12095641536788682,0.23146973541138105,0.28776277636824954
2009-05-18,0.009519517208780748,0.09536005979927675,0.20200943157709594,0.23204098009255691
2009-05-19,0.014425247486593351,0.10927950844042145,0.2215211478532808,0.2278528404523581
2009-05-20,-0.011544378894706053,0.13576543770130733,0.2289506015695042,0.186082548396737
2009-05-21,0.0076210417299877875,0.1544921369310952,0.24931050397937682,0.22442110476962385
2009-05-22,0.015715896279594244,0.15896279594137552,0.23438556933483667,0.21042841037204063
2009-05-26,0.01090813221578979,0.12939263783463129,0.19888392121538345,0.17982489866312212
2009-05-27,0.02893422614382013,0.1544353122970461,0.23870736568651618,0.1958323068998724
2009-05-28,0.022495947421236506,0.13464486177122503,0.21924726795540517,0.21639116482692455
2009-05-29,0.00019583523728705643,0.11040755488826504,0.20833605326718474,0.1852492547381248
2009-06-01,-0.02072395982479025,0.058512838461293626,0.15762512329377332,0.13558602988747137
2009-06-02,-0.05114634714312938,0.05293519910239852,0.1597159006710842,0.1626267544509601
2009-06-03,-0.035459775049368925,0.07671503391431278,0.19007040439598177,0.18359878080192327
2009-06-04,-0.06518048511342667,0.07845425800564465,0.17696241750313013,0.12989410691169923
2009-06-05,-0.0643874522652087,0.09073599336233773,0.17001563680073195,0.11741429012115856
2009-06-08,-0.06011883212300617,0.10033647805439005,0.17765189428626194,0.13082181570372886
2009-06-09,-0.06716679222860045,0.10792313487473892,0.17064397355771788,0.12017868701123713
2009-06-10,-0.040568599265293104,0.11029122078475218,0.16268966618751013,0.1572592237661714
2009-06-11,-0.04132756193842668,0.11054196784810921,0.15987046111187553,0.15526675062705708
2009-06-12,-0.014299151351180095,0.11246974773041929,0.16501622261443005,0.15157311801819895
2009-06-15,0.018425496903823557,0.157017277963019,0.19777638245355744,0.20732473043779498
2009-06-16,0.031152340537517587,0.16833887079618837,0.2216520280272376,0.2222002916762611
2009-06-17,0.04438295395899905,0.1730408143097144,0.21655631320617985,0.22546145315193633
2009-06-18,0.03942855276195867,0.1592930953755023,0.20777028866361058,0.21684070690462454
2009-06-19,0.03564799235804306,0.1632925545195012,0.18980059268586547,0.20838444253877975
2009-06-22,0.09322090835796826,0.187931111708322,0.2345135716205322,0.22649601361641136
2009-06-23,0.0940230141883589,0.17392470115070946,0.24460954083342634,0.22002010948497364
2009-06-24,0.09017248651408516,0.15921149022132441,0.24094834284192057,0.19174417830266166
2009-06-25,0.0645035098776432,0.15508660595918555,0.21768847934279445,0.17006063503792412
2009-06-26,0.06121449559255643,0.15421699858526483,0.22590053324627268,0.16940907606921307
2009-06-29,0.06419119312360477,0.1400407665843426,0.2162893780399684,0.12295762647886721
2009-06-30,0.07414175695078962,0.12023017012574488,0.22503589609711527,0.12116564417177922
2009-07-01,0.08588478658767706,0.11033974851894768,0.2199538626493236,0.11267910714479101
2009-07-02,0.1218513643158341,0.16068360813011773,0.2439481493050133,0.1407376006782537
2009-07-06,0.11572013530354286,0.17358020295531418,0.26067073170731714,0.1439157913476945
2009-07-07,0.13172082675958818,0.2003904520844919,0.28999012519437484,0.20344369658240935
2009-07-08,0.14884715084815148,0.21137841648096778,0.29285097094001555,0.21680158260948668
2009-07-09,0.1409570852404043,0.2139053790728238,0.29343589975982254,0.2212353287714688
2009-07-10,0.1310613902380764,0.22415342440822172,0.3024012375871601,0.22706539419653526
2009-07-13,0.11626435824870973,0.19104378225403718,0.2729371289051663,0.21562621386160585
2009-07-14,0.11800097147399091,0.20553298595778502,0.25432747505078157,0.20901042126644875
2009-07-15,0.07656430930222591,0.1757087103829824,0.2283741476176182,0.17562293605523882
2009-07-16,0.04144609562684698,0.15619618598124885,0.22080489827157357,0.13195994642515485
2009-07-17,0.05241498117782162,0.16751738658840054,0.20805419085901433,0.13916714519662254
2009-07-20,0.047659100228149676,0.14711974178082898,0.20932995489575568,0.13915027388474766
2009-07-21,0.055301808125039154,0.13285423956085407,0.19218923505625507,0.12048230635462698
2009-07-22,0.07552904923118864,0.14552391333969217,0.17022859957864722,0.1463205005921997
2009-07-23,0.050476805047680484,0.10581896772475385,0.11827428325599976,0.12943899865818564
2009-07-24,0.049772277025509126,0.08954720911708858,0.12000898637746871,0.1386250842472887
2009-07-27,0.04677350383840029,0.0827037813842677,0.11198558309067597,0.13404874870186734
2009-07-28,0.05242849268083538,0.06432085910863417,0.12033237377758721,0.12914191217002524
2009-07-29,0.0551504896682562,0.09327795723734811,0.11216735886786644,0.129600574270625
2009-07-30,0.03432480364834056,0.05010387636179381,0.08828984038510246,0.11639219660501632
2009-07-31,0.010693887471138641,0.05610240207396622,0.10299955442135533,0.14013448373637938
2009-08-03,-0.007859329962199402,0.04266778372879343,0.1004258799357689,0.11752091998045144
2009-08-04,-0.0023964600009943604,0.0406204942077264,0.09111519912494415,0.12090687614975382
2009-08-05,0.013642891335567287,0.06373663634913052,0.06022618477740527,0.1227561033987552
2009-08-06,0.028392907289284786,0.07243149997994136,0.06931239218518082,0.12492478035864729
2009-08-07,0.022652600744200724,0.08174332990262045,0.04578022326023268,0.11609334177816488
2009-08-10,0.03677887002283797,0.08530433919173852,0.06297289246350912,0.1131565882236123
2009-08-11,0.04865490018605123,0.10475184794086578,0.0741992256247801,0.0956604817217277
2009-08-12,0.04327855161511618,0.08095962458118344,0.07224028395024917,0.0773505930543541
2009-08-13,0.039398457634315154,0.07973497378373318,0.061990856398052685,0.06568384465750987
2009-08-14,0.06440657709966224,0.10478144389447164,0.09041022219123773,0.07498331822844584
2009-08-17,0.0875343206801873,0.13329182529880668,0.12225817317015908,0.11514396823614659
2009-08-18,0.07945072599957559,0.12138389564198171,0.1183020602827205,0.1055806480948196
2009-08-19,0.06844228569134736,0.09878971559320004,0.11311041085442475,0.07945125745137793
2009-08-20,0.06381964918550298,0.08339537607830305,0.09990370965980722,0.06384942970308827
2009-08-21,0.0338553594573785,0.0780700301131434,0.06672643817060186,0.04018009414011847
2009-08-24,0.024581452265569403,0.07808340727595398,0.07768362959134922,0.02564427586610374
2009-08-25,0.01593385214007803,0.08037937743190682,0.072898832684825,0.026585603112840417
2009-08-26,0.03390654787378922,0.06163677391744171,0.0742812123098473,0.01857759794576519
2009-08-27,0.02873964577392374,0.06270732700925352,0.08218394149256047,0.032600050437447736
2009-08-28,0.027358518072171822,0.07768264119036261,0.08686693944194435,0.019427949423187263
2009-08-31,0.009043522564715412,0.08682957418040016,0.09618663165526842,0.028129960220258265
2009-09-01,0.02722335778125129,0.10208007695082366,0.12517534367360028,0.08241152659212059
2009-09-02,0.045951244031163574,0.11181703945715005,0.14470972606182464,0.09585322945463681
2009-09-03,0.05131374347115347,0.09968701407439884,0.13482317291974,0.10094294485865785
2009-09-04,0.040515545060999525,0.0743211334120426,0.12204840613931522,0.07422274695001962
2009-09-08,0.03909731906884195,0.06881284194306558,0.11724319527204252,0.07166053891689961
2009-09-09,0.036889013615646116,0.0667524700736426,0.1130959869165935,0.0685233749770171
2009-09-10,0.030695117512977044,0.05963759649089195,0.10137529450073735,0.06264485605378578
2009-09-11,0.029211780614348815,0.06845492121642227,0.10336328675687856,0.07592569505049251
2009-09-14,0.04067318504965023,0.05583509634627504,0.10494215411592056,0.06838584252959001
2009-09-15,0.041733562600343665,0.053722580583870805,0.1079011618517427,0.06881810322715465
2009-09-16,0.017702758336764157,0.025562333919682656,0.09082488117070242,0.05230360417680302
2009-09-17,0.03042731513200514,0.03470703619930737,0.08860711972895108,0.05640597283878779
2009-09-18,0.021304876907235704,0.04282504914349894,0.09127585884114953,0.06965271927361227
2009-09-21,0.015723329513647633,0.05011928690849654,0.10285912873593439,0.0705577367422463
2009-09-22,0.019829050258477476,0.04565813784222583,0.08963663848608694,0.05843271186756982
2009-09-23,0.017655320633065408,0.061845466456776244,0.09884340211335996,0.06029013922535276
2009-09-24,0.01538856849197745,0.07327889758084472,0.11021336530957959,0.09315936732712848
2009-09-25,0.018221337061222975,0.07834313181026054,0.12336505869511094,0.09362492579329351
2009-09-28,-0.019144292460817613,0.05968127340119289,0.10375547987732592,0.07970046473122738
2009-09-29,0.005185695024561232,0.05137609488879047,0.10260133319504838,0.0793128482665637
2009-09-30,-0.019761985847807084,0.0718110266015819,0.11448518560563059,0.0795777046202748
2009-10-01,0.012652328008933456,0.10357819099868926,0.15302228479875724,0.11301645870757882
2009-10-02,0.01970328030354751,0.1091776318998059,0.16019157050750588,0.10907033680904399
2009-10-05,0.005805124656401928,0.09729350479595555,0.13646848509313192,0.11561232531764798
2009-10-06,0.011292096480582492,0.08557721480582514,0.12488622572815533,0.09978951759708732
2009-10-07,0.011081903969439644,0.08453261219009445,0.12934246109041392,0.09500936099396728
2009-10-08,0.02590381799752217,0.06639261178060596,0.1229492810751962,0.0935446934714872
2009-10-09,0.020084181840241078,0.0692400302382663,0.117415934819737,0.08756964600696215
2009-10-12,0.02073983218576636,0.0671535695369776,0.12494076324812542,0.08695490573225917
2009-10-13,0.013091810397040549,0.058554403227760066,0.12903586503787778,0.0977552903027421
2009-10-14,0.0013369718503324357,0.05330488452592452,0.09167414516217653,0.07489789564293692
2009-10-15,0.011618151309549907,0.037827387466258244,0.09206974538556945,0.07261800539870156
2009-10-16,0.020814945572227073,0.026478375992939007,0.10985767872903796,0.08920822300676656
2009-10-19,0.010829667276917032,-0.005601552039784741,0.09839604339153474,0.06192675173739204
2009-10-20,0.0035195131340166608,0.005242608105878732,0.10779425512804064,0.07983978882921217
2009-10-21,0.009228777510634334,0.009959312002959075,0.1256519326798593,0.09141853153319768
2009-10-22,0.012196795710534225,0.00419979687256955,0.10901172100172918,0.082504506317995
2009-10-23,0.024129307150796864,0.004566506113375279,0.09643386439422019,0.09820303816228226
2009-10-26,0.0409391255447773,0.00648577721542698,0.11660340222128474,0.11124232625708808
2009-10-27,0.026405619657516866,0.024242766195540666,0.13482100036674471,0.11194177222331936
2009-10-28,0.05083298965117056,0.0582085687156515,0.1381698205499553,0.13537880168420235
2009-10-29,0.04009905169260208,0.029237133128851678,0.12770727223269662,0.10988547148042893
2009-10-30,0.07049865372180775,0.02597979135100692,0.13261081461894042,0.14301431204701842
2009-11-02,0.05469469162319718,0.022351564897207687,0.11796179809757601,0.14449409328014706
2009-11-03,0.057938990443940686,0.010837853091131722,0.0791459810026689,0.1459236089189886
2009-11-04,0.054228380315336944,0.022952699474438676,0.06151935021500243,0.16680363115145713
2009-11-05,0.023728940682335997,0.0014062983415055186,0.08728425039610732,0.14927388128966923
2009-11-06,0.024922846722154723,0.008575703731413142,0.08088469091929307,0.14397269241559907
2009-11-09,0.008480623559117273,-0.01607384637903897,0.07189775679730692,0.11007428550517817
2009-11-10,0.012259723149834034,0.0017017227655737877,0.05894731063759706,0.11500352238314382
2009-11-11,0.014201054155173809,0.0009103239843060162,0.03383674249665458,0.10471456791472078
2009-11-12,0.01902983701850558,0.017944520069165915,0.04571207828998203,0.10298554137081051
2009-11-13,0.014357830047188935,0.014348684932509181,0.024984453305044285,0.09535611076562889
2009-11-16,-0.011917425403407567,-0.0011628955196970603,0.005183449021905817,0.062237447038673066
2009-11-17,-0.007070033864111203,-0.014158080553353991,-0.034881835867137445,0.06148677858635354
2009-11-18,0.0038295188322219342,-0.004108848441160551,-0.019922508560100805,0.07829338619571113
2009-11-19,0.02111608366060813,0.007343136359484914,-0.0194081651292356,0.0957439035528358
2009-11-20,0.026764280085762815,0.012012314684161307,-0.015897304330297568,0.09754622587916195
2009-11-23,0.018296210587214423,0.008560529360717384,-0.03461274226207689,0.06733620190916989
2009-11-24,0.020015375570930916,0.011450278116944546,-0.002342513453624684,0.08384208384208369
2009-11-25,0.01401907025742144,0.007347181329515617,-0.019106273016216035,0.0709237099664155
2009-11-27,0.032002125534819514,0.02884130866980006,-0.01903819549423258,0.08820053321606247
2009-11-30,0.017770597738287375,0.039310716208939,0.002509971431961411,0.07750791781897148
2009-12-01,0.02176108796421561,0.026730155294627078,-0.005438017423299635,0.08766661255704067
2009-12-02,0.02459341531138426,0.02813638166672683,-0.03999134542569682,0.10123147380188224
2009-12-03,0.03383882464179222,0.04153938468252227,-0.04495781511382646,0.11345370572405256
2009-12-04,0.03228810647570479,0.04001880685003334,-0.03976563771496777,0.10591511600571435
2009-12-07,0.0378246091094494,0.04236573759347384,-0.043108996147745215,0.10922275096306366
2009-12-08,0.0504056999468836,0.05363847830466861,-0.004670586295950407,0.12486034031173876
2009-12-09,0.036744377024499286,0.057949723983758306,-0.0039691591769698276,0.12505132533418495
2009-12-10,0.03930693518392547,0.0579307842336827,-0.011538984895903992,0.1252324579307844
