Date,PCR
1993/10/1,-1.704080076
1993/10/4,-1.702283688
1993/10/5,-1.701812614
1993/10/6,-1.702253024
1993/10/7,-1.705309526
1993/10/8,-1.705573154
1993/10/11,-1.706829483
1993/10/12,-1.707833787
1993/10/13,-1.706470908
1993/10/14,-1.699308495
1993/10/15,-1.694952975
1993/10/18,-1.694422679
1993/10/19,-1.697552787
1993/10/20,-1.697592976
1993/10/21,-1.698772357
1993/10/22,-1.696324826
1993/10/25,-1.689833779
1993/10/26,-1.688234503
1993/10/27,-1.690493323
1993/10/28,-1.683972939
1993/10/29,-1.681792828
1993/11/1,-1.684933247
1993/11/2,-1.681695919
1993/11/3,-1.687565015
1993/11/4,-1.692818222
1993/11/5,-1.687710182
1993/11/8,-1.682608269
1993/11/9,-1.681029008
1993/11/10,-1.679976597
1993/11/11,-1.685815589
1993/11/12,-1.681638668
1993/11/15,-1.682196217
1993/11/16,-1.680105929
1993/11/17,-1.687230975
1993/11/18,-1.685910439
1993/11/19,-1.686300885
1993/11/22,-1.688932353
1993/11/23,-1.680056404
1993/11/24,-1.676648747
1993/11/25,#N/A
1993/11/26,-1.676658216
1993/11/29,-1.665631876
1993/11/30,-1.664105428
1993/12/1,-1.665127646
1993/12/2,-1.658742242
1993/12/3,-1.658690102
1993/12/6,-1.653238249
1993/12/7,-1.65528614
1993/12/8,-1.65385463
1993/12/9,-1.655192968
1993/12/10,-1.662570401
1993/12/13,-1.653610724
1993/12/14,-1.657963363
1993/12/15,-1.658432191
1993/12/16,-1.656336143
1993/12/17,-1.656365528
1993/12/20,-1.65477559
1993/12/21,-1.653468725
1993/12/22,-1.65334896
1993/12/23,-1.651736038
1993/12/24,#N/A
1993/12/27,-1.646251433
1993/12/28,-1.645343822
1993/12/29,-1.651153863
1993/12/30,-1.651049851
1993/12/31,-1.653520821
1994/1/3,-1.657372034
1994/1/4,-1.658979687
1994/1/5,-1.666606064
1994/1/6,-1.668527432
1994/1/7,-1.666527469
1994/1/10,-1.654655719
1994/1/11,-1.661224663
1994/1/12,-1.659612664
1994/1/13,-1.661996412
1994/1/14,-1.666391144
1994/1/17,-1.669047219
1994/1/18,-1.662100034
1994/1/19,-1.662782798
1994/1/20,-1.660305579
1994/1/21,-1.663894268
1994/1/24,-1.671484015
1994/1/25,-1.671552644
1994/1/26,-1.676573055
1994/1/27,-1.673075938
1994/1/28,-1.674389573
1994/1/31,-1.672627668
1994/2/1,-1.683402624
1994/2/2,-1.683019294
1994/2/3,-1.677235671
1994/2/4,-1.683889114
1994/2/7,-1.67743967
1994/2/8,-1.678979597
1994/2/9,-1.671745675
1994/2/10,-1.67564966
1994/2/11,-1.675834952
1994/2/14,-1.669224707
1994/2/15,-1.66660033
1994/2/16,-1.667229679
1994/2/17,-1.670240965
1994/2/18,-1.673266231
1994/2/21,#N/A
1994/2/22,-1.672498055
1994/2/23,-1.671537114
1994/2/24,-1.682501142
1994/2/25,-1.679711655
1994/2/28,-1.67593636
1994/3/1,-1.677606953
1994/3/2,-1.676037802
1994/3/3,-1.675620401
1994/3/4,-1.675482397
1994/3/7,-1.667209382
1994/3/8,-1.66906915
1994/3/9,-1.666935799
1994/3/10,-1.668977353
1994/3/11,-1.668351879
1994/3/14,-1.667510105
1994/3/15,-1.671761627
1994/3/16,-1.672260144
1994/3/17,-1.66901269
1994/3/18,-1.671914149
1994/3/21,-1.674590226
1994/3/22,-1.673738733
1994/3/23,-1.673166989
1994/3/24,-1.677679741
1994/3/25,-1.682688441
1994/3/28,-1.671060098
1994/3/29,-1.680855348
1994/3/30,-1.687619082
1994/3/31,-1.691821577
1994/4/4,-1.708911915
1994/4/5,-1.696225477
1994/4/6,-1.697942474
1994/4/7,-1.692768058
1994/4/8,-1.694718812
1994/4/11,-1.692161088
1994/4/12,-1.69364896
1994/4/13,-1.697513034
1994/4/14,-1.700354614
1994/4/15,-1.704274395
1994/4/18,-1.706347375
1994/4/19,-1.700785254
1994/4/20,-1.702378029
1994/4/21,-1.699392427
1994/4/22,-1.704063331
1994/4/25,-1.700823823
1994/4/26,-1.695560471
1994/4/27,#NUM!
1994/4/28,-1.695276377
1994/4/29,-1.698206565
1994/5/2,-1.695006715
1994/5/3,-1.69185944
1994/5/4,-1.692378464
1994/5/5,-1.694447658
1994/5/6,-1.700775241
1994/5/9,-1.705752396
1994/5/10,-1.700016999
1994/5/11,-1.704887502
1994/5/12,-1.704759481
1994/5/13,-1.705055886
1994/5/16,-1.705685127
1994/5/17,-1.697548143
1994/5/18,-1.696099951
1994/5/19,-1.696837671
1994/5/20,-1.699342539
1994/5/23,-1.70216641
1994/5/24,-1.693961365
1994/5/25,-1.687268142
1994/5/26,-1.686804776
1994/5/27,-1.689657678
1994/5/31,-1.697753938
1994/6/1,-1.69291218
1994/6/2,-1.695126774
1994/6/3,-1.688795254
1994/6/6,-1.688401059
1994/6/7,-1.686315506
1994/6/8,-1.696363907
1994/6/9,-1.694731101
1994/6/10,-1.696749037
1994/6/13,-1.700242656
1994/6/14,-1.696755154
1994/6/15,-1.708417566
1994/6/16,-1.706195884
1994/6/17,-1.717274054
1994/6/20,-1.71661642
1994/6/21,-1.716009344
1994/6/22,-1.710043432
1994/6/23,-1.712774997
1994/6/24,-1.722772039
1994/6/27,-1.711114945
1994/6/28,-1.719776484
1994/6/29,-1.714140492
1994/6/30,-1.721236535
1994/7/1,-1.721554645
1994/7/4,#N/A
1994/7/5,-1.713520596
1994/7/6,-1.710150535
1994/7/7,-1.706439491
1994/7/8,-1.709982893
1994/7/11,-1.719407216
1994/7/12,-1.721672901
1994/7/13,-1.720636961
1994/7/14,-1.716704055
1994/7/15,-1.714515707
1994/7/18,-1.711532059
1994/7/19,-1.713352136
1994/7/20,-1.712699998
1994/7/21,-1.712533483
1994/7/22,-1.713343338
1994/7/25,-1.710360945
1994/7/26,-1.710619649
1994/7/27,-1.711297696
1994/7/28,-1.712457089
1994/7/29,-1.714832381
1994/8/1,-1.716399704
1994/8/2,-1.710073263
1994/8/3,-1.707752952
1994/8/4,-1.711114376
1994/8/5,-1.704468401
1994/8/8,-1.702327956
1994/8/9,-1.702125347
1994/8/10,-1.700182512
1994/8/11,-1.69908525
1994/8/12,-1.69026554
1994/8/15,-1.690409891
1994/8/16,-1.685494174
1994/8/17,-1.690467807
1994/8/18,-1.687431818
1994/8/19,-1.68282463
1994/8/22,-1.675209955
1994/8/23,-1.672711944
1994/8/24,-1.672703477
1994/8/25,-1.672018607
1994/8/26,-1.6641405
1994/8/29,-1.669816307
1994/8/30,-1.667155653
1994/8/31,-1.668281558
1994/9/1,-1.669948798
1994/9/2,-1.670835059
1994/9/5,#N/A
1994/9/6,-1.674136431
1994/9/7,-1.676342181
1994/9/8,-1.673695919
1994/9/9,-1.676767526
1994/9/12,-1.678793539
1994/9/13,-1.673089566
1994/9/14,-1.66790517
1994/9/15,-1.658256299
1994/9/16,-1.666620725
1994/9/19,-1.669617379
1994/9/20,-1.677197233
1994/9/21,-1.674612323
1994/9/22,-1.679041615
1994/9/23,-1.680475369
1994/9/26,-1.674793402
1994/9/27,-1.672281826
1994/9/28,-1.669106104
1994/9/29,-1.674611417
1994/9/30,-1.677916601
1994/10/3,-1.678634736
1994/10/4,-1.684008061
1994/10/5,-1.681988329
1994/10/6,-1.685497276
1994/10/7,-1.68283896
1994/10/10,-1.675164094
1994/10/11,-1.668470859
1994/10/12,-1.663377197
1994/10/13,-1.660945219
1994/10/14,-1.658468866
1994/10/17,-1.660867098
1994/10/18,-1.660532149
1994/10/19,-1.6603065
1994/10/20,-1.66828658
1994/10/21,-1.666455661
1994/10/24,-1.675385639
1994/10/25,-1.675494546
1994/10/26,-1.679621613
1994/10/27,-1.677532184
1994/10/28,-1.669005218
1994/10/31,-1.667695875
1994/11/1,-1.676174888
1994/11/2,-1.679400164
1994/11/3,-1.675833483
1994/11/4,-1.680025015
1994/11/7,-1.671416542
1994/11/8,-1.671175237
1994/11/9,-1.666707042
1994/11/10,-1.671023138
1994/11/11,-1.672120537
1994/11/14,-1.663817718
1994/11/15,-1.665960295
1994/11/16,-1.658377421
1994/11/17,-1.662662499
1994/11/18,-1.664367061
1994/11/21,-1.667795949
1994/11/22,-1.680702056
1994/11/23,-1.680248344
1994/11/24,#N/A
1994/11/25,-1.677603967
1994/11/28,-1.675822863
1994/11/29,-1.672112814
1994/11/30,-1.670882474
1994/12/1,-1.672822262
1994/12/2,-1.660602649
1994/12/5,-1.660461847
1994/12/6,-1.660443623
1994/12/7,-1.667434144
1994/12/8,-1.678723757
1994/12/9,-1.678419911
1994/12/12,-1.674868888
1994/12/13,-1.668990151
1994/12/14,-1.666978055
1994/12/15,-1.666107046
1994/12/16,-1.667035274
1994/12/19,-1.663257296
1994/12/20,-1.665519585
1994/12/21,-1.66263308
1994/12/22,-1.666197736
1994/12/23,-1.667121059
1994/12/27,-1.673092825
1994/12/28,-1.678052725
1994/12/29,-1.67766286
1994/12/30,-1.68564125
1995/1/3,-1.678805059
1995/1/4,-1.67484118
1995/1/5,-1.67614269
1995/1/6,-1.672319684
1995/1/9,-1.667823251
1995/1/10,-1.666450255
1995/1/11,-1.668234397
1995/1/12,-1.666878544
1995/1/13,-1.657247857
1995/1/16,-1.659426184
1995/1/17,-1.666218898
1995/1/18,-1.668367461
1995/1/19,-1.668855231
1995/1/20,-1.672583098
1995/1/23,-1.666666309
1995/1/24,-1.66769961
1995/1/25,-1.664109215
1995/1/26,-1.663447959
1995/1/27,-1.659023742
1995/1/30,-1.66067166
1995/1/31,-1.660356558
1995/2/1,-1.660920466
1995/2/2,-1.661241629
1995/2/3,-1.658034418
1995/2/6,-1.655440142
1995/2/7,-1.649407085
1995/2/8,-1.645578286
1995/2/9,-1.64913486
1995/2/10,-1.650509352
1995/2/13,-1.646249173
1995/2/14,-1.647080967
1995/2/15,-1.643603351
1995/2/16,-1.646708245
1995/2/17,-1.651512258
1995/2/21,-1.651760073
1995/2/22,-1.649803207
1995/2/23,-1.647751055
1995/2/24,-1.648581036
1995/2/27,-1.650577233
1995/2/28,-1.646479506
1995/3/1,-1.647146391
1995/3/2,-1.645204705
1995/3/3,-1.647509333
1995/3/6,-1.646762328
1995/3/7,-1.65111187
1995/3/8,-1.647015225
1995/3/9,-1.645150371
1995/3/10,-1.637390791
1995/3/13,-1.640368034
1995/3/14,-1.635002112
1995/3/15,-1.638539411
1995/3/16,-1.637988278
1995/3/17,-1.63999165
1995/3/20,-1.6417606
1995/3/21,-1.64194468
1995/3/22,-1.649627128
1995/3/23,-1.647915485
1995/3/24,-1.638610949
1995/3/27,-1.639659343
1995/3/28,-1.638445169
1995/3/29,-1.638444878
1995/3/30,-1.640667813
1995/3/31,-1.642769895
1995/4/3,-1.642113806
1995/4/4,-1.642729796
1995/4/5,-1.645734538
1995/4/6,-1.6461361
1995/4/7,-1.645734734
1995/4/10,-1.64423822
1995/4/11,-1.648369168
1995/4/12,-1.644780965
1995/4/13,-1.637568177
1995/4/17,-1.64518935
1995/4/18,-1.650117391
1995/4/19,-1.651201317
1995/4/20,-1.650893286
1995/4/21,-1.65024837
1995/4/24,-1.644449676
1995/4/25,-1.645279491
1995/4/26,-1.641921837
1995/4/27,-1.644383538
1995/4/28,-1.643189127
1995/5/1,-1.647936267
1995/5/2,-1.64292019
1995/5/3,-1.634723125
1995/5/4,-1.636995333
1995/5/5,-1.636180524
1995/5/8,-1.632360742
1995/5/9,-1.62794252
1995/5/10,-1.629231748
1995/5/11,-1.625417197
1995/5/12,-1.627680308
1995/5/15,-1.630128404
1995/5/16,-1.632265826
1995/5/17,-1.633000128
1995/5/18,-1.6424144
1995/5/19,-1.642713637
1995/5/22,-1.639512049
1995/5/23,-1.637803353
1995/5/24,-1.634896722
1995/5/25,-1.633808006
1995/5/26,-1.633831947
1995/5/30,-1.630661507
1995/5/31,-1.622611676
1995/6/1,-1.626885041
1995/6/2,-1.62743499
1995/6/5,-1.627046335
1995/6/6,-1.624613277
1995/6/7,-1.626419042
1995/6/8,-1.627617176
1995/6/9,-1.629380299
1995/6/12,-1.627389167
1995/6/13,-1.622519221
1995/6/14,-1.62552183
1995/6/15,-1.621524549
1995/6/16,-1.619417788
1995/6/19,-1.612152228
1995/6/20,-1.613188884
1995/6/21,-1.609751988
1995/6/22,-1.605289895
1995/6/23,-1.605767339
1995/6/26,-1.610138288
1995/6/27,-1.611649902
1995/6/28,-1.612456757
1995/6/29,-1.610431326
1995/6/30,-1.608636952
1995/7/3,-1.606566412
1995/7/5,-1.599134394
1995/7/6,-1.596482965
1995/7/7,-1.591759287
1995/7/10,-1.597172584
1995/7/11,-1.598821511
1995/7/12,-1.595260735
1995/7/13,-1.592616602
1995/7/14,-1.596231563
1995/7/17,-1.595226169
1995/7/18,-1.60036615
1995/7/19,-1.602228127
1995/7/20,-1.598502206
1995/7/21,-1.600760408
1995/7/24,-1.59819106
1995/7/25,-1.594806617
1995/7/26,-1.601764242
1995/7/27,-1.59840318
1995/7/28,-1.601421931
1995/7/31,-1.606083685
1995/8/1,-1.602451019
1995/8/2,-1.60215703
1995/8/3,-1.602311152
1995/8/4,-1.601670782
1995/8/7,-1.600070872
1995/8/8,-1.601212394
1995/8/9,-1.603080387
1995/8/10,-1.603802011
1995/8/11,-1.607347085
1995/8/14,-1.60222778
1995/8/15,-1.603462962
1995/8/16,-1.601088365
1995/8/17,-1.60457482
1995/8/18,-1.60655457
1995/8/21,-1.613728404
1995/8/22,-1.613039512
1995/8/23,-1.615826967
1995/8/24,-1.614586944
1995/8/25,-1.611705727
1995/8/28,-1.611744808
1995/8/29,-1.610201178
1995/8/30,-1.60880843
1995/8/31,-1.613264653
1995/9/1,-1.613921279
1995/9/5,-1.614119587
1995/9/6,-1.609202428
1995/9/7,-1.608096501
1995/9/8,-1.607682402
1995/9/11,-1.606559197
1995/9/12,-1.607368738
1995/9/13,-1.604887303
1995/9/14,-1.601824547
1995/9/15,-1.605439415
1995/9/18,-1.608716475
1995/9/19,-1.605312415
1995/9/20,-1.600019356
1995/9/21,-1.602302784
1995/9/22,-1.597968747
1995/9/25,-1.60006517
1995/9/26,-1.599481045
1995/9/27,-1.600158663
1995/9/28,-1.599658935
1995/9/29,-1.599382918
1995/10/2,-1.605971962
1995/10/3,-1.601720624
1995/10/4,-1.600725672
1995/10/5,-1.593764488
1995/10/6,-1.593480082
1995/10/9,-1.601678179
1995/10/10,-1.601522517
1995/10/11,-1.599114252
1995/10/12,-1.594459913
1995/10/13,-1.596518789
1995/10/16,-1.598419314
1995/10/17,-1.593567318
1995/10/18,-1.59208316
1995/10/19,-1.58966586
1995/10/20,-1.594540112
1995/10/23,-1.595715456
1995/10/24,-1.59491537
1995/10/25,-1.599520495
1995/10/26,-1.607182909
1995/10/27,-1.603258128
1995/10/30,-1.602121168
1995/10/31,-1.605010411
1995/11/1,-1.602569117
1995/11/2,-1.602652045
1995/11/3,-1.600391373
1995/11/6,-1.601133491
1995/11/7,-1.602707489
1995/11/8,-1.600277631
1995/11/9,-1.597714519
1995/11/10,-1.600470007
1995/11/13,-1.600101693
1995/11/14,-1.60169338
1995/11/15,-1.597737963
1995/11/16,-1.598994661
1995/11/17,-1.602061795
1995/11/20,-1.604477682
1995/11/21,-1.599518802
1995/11/22,-1.603527007
1995/11/24,-1.603218543
1995/11/27,-1.605375557
1995/11/28,-1.597739739
1995/11/29,-1.59781603
1995/11/30,-1.597679073
1995/12/1,-1.601258807
1995/12/4,-1.599586176
1995/12/5,-1.601331837
1995/12/6,-1.600828888
1995/12/7,-1.604336836
1995/12/8,-1.606515463
1995/12/11,-1.603654481
1995/12/12,-1.605589573
1995/12/13,-1.607839694
1995/12/14,-1.612172137
1995/12/15,-1.615741391
1995/12/18,-1.629201872
1995/12/19,-1.626811875
1995/12/20,-1.634329617
1995/12/21,-1.63635885
1995/12/22,-1.627302015
1995/12/26,-1.62994801
1995/12/27,-1.642828042
1995/12/28,-1.632910375
1995/12/29,-1.635865191
1996/1/2,-1.639794123
1996/1/3,-1.641617696
1996/1/4,-1.644459479
1996/1/5,-1.646876926
1996/1/8,-1.643667118
1996/1/9,-1.649840024
1996/1/10,-1.65060142
1996/1/11,-1.634156274
1996/1/12,-1.626528654
1996/1/15,-1.620655191
1996/1/16,-1.609288678
1996/1/17,-1.617586088
1996/1/18,-1.618095364
1996/1/19,-1.613288488
1996/1/22,-1.610999257
1996/1/23,-1.613939856
1996/1/24,-1.612060016
1996/1/25,-1.606302046
1996/1/26,-1.608435505
1996/1/29,-1.614229109
1996/1/30,-1.617774429
1996/1/31,-1.61997929
1996/2/1,-1.614278298
1996/2/2,-1.61727539
1996/2/5,-1.600555955
1996/2/6,-1.605647069
1996/2/7,-1.604974682
1996/2/8,-1.601206312
1996/2/9,-1.604673917
1996/2/12,-1.601230264
1996/2/13,-1.612536126
1996/2/14,-1.616446908
1996/2/15,-1.617812318
1996/2/16,-1.617289003
1996/2/20,-1.625277368
1996/2/21,-1.625557696
1996/2/22,-1.621385992
1996/2/23,-1.617026988
1996/2/26,-1.630155524
1996/2/27,-1.632667061
1996/2/28,-1.631313175
1996/2/29,-1.635666278
1996/3/1,-1.624017445
1996/3/4,-1.620914796
1996/3/5,-1.616591688
1996/3/6,-1.624016684
1996/3/7,-1.619083786
1996/3/8,-1.632106418
1996/3/11,-1.632169455
1996/3/12,-1.63797258
1996/3/13,-1.638596959
1996/3/14,-1.637661326
1996/3/15,-1.642969088
1996/3/18,-1.644079907
1996/3/19,-1.645342269
1996/3/20,-1.648075753
1996/3/21,-1.652219614
1996/3/22,-1.656661324
1996/3/25,-1.660130901
1996/3/26,-1.655900948
1996/3/27,-1.660220635
1996/3/28,-1.654247647
1996/3/29,-1.657526963
1996/4/1,-1.658096536
1996/4/2,-1.661389813
1996/4/3,-1.660668373
1996/4/4,-1.666271637
1996/4/8,-1.678718889
1996/4/9,-1.680904138
1996/4/10,-1.697317926
1996/4/11,-1.704108483
1996/4/12,-1.695174791
1996/4/15,-1.692324908
1996/4/16,-1.681133107
1996/4/17,-1.681280309
1996/4/18,-1.679985733
1996/4/19,-1.681944176
1996/4/22,-1.685346641
1996/4/23,-1.690677378
1996/4/24,-1.690618579
1996/4/25,-1.689492655
1996/4/26,-1.687653468
1996/4/29,-1.687939478
1996/4/30,-1.677208758
1996/5/1,-1.677707202
1996/5/2,-1.682639234
1996/5/3,-1.684966032
1996/5/6,-1.684536608
1996/5/7,-1.690502712
1996/5/8,-1.687205436
1996/5/9,-1.687025121
1996/5/10,-1.682656131
1996/5/13,-1.681963104
1996/5/14,-1.678084632
1996/5/15,-1.67799875
1996/5/16,-1.672112971
1996/5/17,-1.669018324
1996/5/20,-1.675430834
1996/5/21,-1.67136478
1996/5/22,-1.670126756
1996/5/23,-1.67057987
1996/5/24,-1.669869319
1996/5/28,-1.671071515
1996/5/29,-1.669699387
1996/5/30,-1.660846478
1996/5/31,-1.664016712
1996/6/3,-1.662244378
1996/6/4,-1.658832637
1996/6/5,-1.648141846
1996/6/6,-1.653859237
1996/6/7,-1.65955173
1996/6/10,-1.664154848
1996/6/11,-1.66202192
1996/6/12,-1.661096621
1996/6/13,-1.662194975
1996/6/14,-1.664125925
1996/6/17,-1.671488479
1996/6/18,-1.674751553
1996/6/19,-1.667839888
1996/6/20,-1.669735557
1996/6/21,-1.668688154
1996/6/24,-1.667321253
1996/6/25,-1.666461118
1996/6/26,-1.674058738
1996/6/27,-1.67572148
1996/6/28,-1.679028417
1996/7/1,-1.677586059
1996/7/2,-1.676816799
1996/7/3,-1.681597212
1996/7/5,-1.692336114
1996/7/8,-1.694214282
1996/7/9,-1.692642643
1996/7/10,-1.693769176
1996/7/11,-1.70556115
1996/7/12,-1.707447825
1996/7/15,-1.721832052
1996/7/16,-1.717067083
1996/7/17,-1.704573969
1996/7/18,-1.690324323
1996/7/19,-1.686627373
1996/7/22,-1.683488104
1996/7/23,-1.696207385
1996/7/24,-1.689913425
1996/7/25,-1.686188352
1996/7/26,-1.676496552
1996/7/29,-1.680400652
1996/7/30,-1.679057172
1996/7/31,-1.677940655
1996/8/1,-1.679907161
1996/8/2,-1.674461445
1996/8/5,-1.671892635
1996/8/6,-1.668088851
1996/8/7,-1.668259081
1996/8/8,-1.671689806
1996/8/9,-1.674714245
1996/8/12,-1.677779598
1996/8/13,-1.681444756
1996/8/14,-1.678146593
1996/8/15,-1.675764018
1996/8/16,-1.678828925
1996/8/19,-1.684725928
1996/8/20,-1.677831132
1996/8/21,-1.675591719
1996/8/22,-1.673579467
1996/8/23,-1.67505341
1996/8/26,-1.673235085
1996/8/27,-1.6696876
1996/8/28,-1.670069758
1996/8/29,-1.679997901
1996/8/30,-1.683421418
1996/9/3,-1.686513933
1996/9/4,-1.681737251
1996/9/5,-1.690124586
1996/9/6,-1.68893914
1996/9/9,-1.683109675
1996/9/10,-1.684139055
1996/9/11,-1.684425693
1996/9/12,-1.683060559
1996/9/13,-1.67317369
1996/9/16,-1.664643683
1996/9/17,-1.665174117
1996/9/18,-1.673068669
1996/9/19,-1.668749061
1996/9/20,-1.667969982
1996/9/23,-1.665597735
1996/9/24,-1.672321127
1996/9/25,-1.676181364
1996/9/26,-1.675066802
1996/9/27,-1.678630537
1996/9/30,-1.677174643
1996/10/1,-1.672947403
1996/10/2,-1.669728603
1996/10/3,-1.679184195
1996/10/4,-1.674095356
1996/10/7,-1.678910639
1996/10/8,-1.684561901
1996/10/9,-1.683930264
1996/10/10,-1.675484462
1996/10/11,-1.671822122
1996/10/14,-1.675730369
1996/10/15,-1.678595256
1996/10/16,-1.672030358
1996/10/17,-1.67221411
1996/10/18,-1.671593686
1996/10/21,-1.672800786
1996/10/22,-1.680340969
1996/10/23,-1.67377528
1996/10/24,-1.671078585
1996/10/25,-1.678254627
1996/10/28,-1.681871345
1996/10/29,-1.675833175
1996/10/30,-1.678679286
1996/10/31,-1.662279831
1996/11/1,-1.661385531
1996/11/4,-1.655485107
1996/11/5,-1.653516782
1996/11/6,-1.646597436
1996/11/7,-1.646629089
1996/11/8,-1.651358398
1996/11/11,-1.652999161
1996/11/12,-1.653021762
1996/11/13,-1.658435327
1996/11/14,-1.661378492
1996/11/15,-1.661593227
1996/11/18,-1.659003602
1996/11/19,-1.667670598
1996/11/20,-1.665777639
1996/11/21,-1.670315534
1996/11/22,-1.66988957
1996/11/25,-1.664089027
1996/11/26,-1.669048072
1996/11/27,-1.668940174
1996/11/29,-1.66639436
1996/12/2,-1.666172463
1996/12/3,-1.676876432
1996/12/4,-1.677254097
1996/12/5,-1.691118764
1996/12/6,-1.685907242
1996/12/9,-1.66959376
1996/12/10,-1.669548517
1996/12/11,-1.669062429
1996/12/12,-1.680071647
1996/12/13,-1.690248969
1996/12/16,-1.715325438
1996/12/17,-1.704312036
1996/12/18,-1.703160292
1996/12/19,-1.701181355
1996/12/20,-1.702185521
1996/12/23,-1.695300732
1996/12/24,-1.694724946
1996/12/26,-1.682495159
1996/12/27,-1.672841925
1996/12/30,-1.668951019
1996/12/31,-1.683151819
1997/1/2,-1.68581817
1997/1/3,-1.683425892
1997/1/6,-1.706651439
1997/1/7,-1.692844658
1997/1/8,-1.70328231
1997/1/9,-1.696464136
1997/1/10,-1.686245781
1997/1/13,-1.681169959
1997/1/14,-1.678451923
1997/1/15,-1.689155504
1997/1/16,-1.677467887
1997/1/17,-1.670364881
1997/1/20,-1.666818918
1997/1/21,-1.658040763
1997/1/22,-1.656417378
1997/1/23,-1.659510828
1997/1/24,-1.664900331
1997/1/27,-1.668274042
1997/1/28,-1.664162816
1997/1/29,-1.660133186
1997/1/30,-1.658745189
1997/1/31,-1.650682626
1997/2/3,-1.647259487
1997/2/4,-1.647832713
1997/2/5,-1.653642763
1997/2/6,-1.642235156
1997/2/7,-1.625106707
1997/2/10,-1.630779283
1997/2/11,-1.628349341
1997/2/12,-1.615982708
1997/2/13,-1.610750411
1997/2/14,-1.612720248
1997/2/18,-1.610690064
1997/2/19,-1.617583826
1997/2/20,-1.617096516
1997/2/21,-1.616737272
1997/2/24,-1.60324333
1997/2/25,-1.608427668
1997/2/26,-1.61430503
1997/2/27,-1.618626396
1997/2/28,-1.615526705
1997/3/3,-1.612840014
1997/3/4,-1.621789405
1997/3/5,-1.609087331
1997/3/6,-1.617542678
1997/3/7,-1.618280041
1997/3/10,-1.610246893
1997/3/11,-1.610352183
1997/3/12,-1.615927502
1997/3/13,-1.621943774
1997/3/14,-1.625451584
1997/3/17,-1.617966701
1997/3/18,-1.628233353
1997/3/19,-1.631653709
1997/3/20,-1.635093633
1997/3/21,-1.630070979
1997/3/24,-1.619950692
1997/3/25,-1.626432272
1997/3/26,-1.621762958
1997/3/27,-1.636810817
1997/3/31,-1.644770218
1997/4/1,-1.638912319
1997/4/2,-1.638983474
1997/4/3,-1.63569009
1997/4/4,-1.628139399
1997/4/7,-1.627606396
1997/4/8,-1.624178001
1997/4/9,-1.628735908
1997/4/10,-1.634634937
1997/4/11,-1.648409553
1997/4/14,-1.647714677
1997/4/15,-1.6383351
1997/4/16,-1.629624101
1997/4/17,-1.636709172
1997/4/18,-1.639592509
1997/4/21,-1.645511071
1997/4/22,-1.634259101
1997/4/23,-1.631748156
1997/4/24,-1.636116157
1997/4/25,-1.64167217
1997/4/28,-1.63397055
1997/4/29,-1.62714903
1997/4/30,-1.627610416
1997/5/1,-1.628230511
1997/5/2,-1.616062537
1997/5/5,-1.604331644
1997/5/6,-1.606431039
1997/5/7,-1.617644721
1997/5/8,-1.618447859
1997/5/9,-1.616713948
1997/5/12,-1.614666254
1997/5/13,-1.61610147
1997/5/14,-1.61546093
1997/5/15,-1.611352212
1997/5/16,-1.625300905
1997/5/19,-1.621858389
1997/5/20,-1.612142479
1997/5/21,-1.616484018
1997/5/22,-1.617270006
1997/5/23,-1.612955827
1997/5/27,-1.606351056
1997/5/28,-1.607390673
1997/5/29,-1.610075582
1997/5/30,-1.604087335
1997/6/2,-1.602087908
1997/6/3,-1.598922536
1997/6/4,-1.596713162
1997/6/5,-1.591890182
1997/6/6,-1.577147817
1997/6/9,-1.573220913
1997/6/10,-1.569860614
1997/6/11,-1.567232635
1997/6/12,-1.558484593
1997/6/13,-1.556837758
1997/6/16,-1.556125037
1997/6/17,-1.559805495
1997/6/18,-1.55596739
1997/6/19,-1.552138322
1997/6/20,-1.553716966
1997/6/23,-1.565884024
1997/6/24,-1.555204104
1997/6/25,-1.560755376
1997/6/26,-1.556437335
1997/6/27,-1.55868994
1997/6/30,-1.564127228
1997/7/1,-1.560107452
1997/7/2,-1.552483817
1997/7/3,-1.540730505
1997/7/7,-1.541418981
1997/7/8,-1.54063383
1997/7/9,-1.545076918
1997/7/10,-1.541246997
1997/7/11,-1.541330446
1997/7/14,-1.540924688
1997/7/15,-1.543518492
1997/7/16,-1.536958213
1997/7/17,-1.541477656
1997/7/18,-1.547860865
1997/7/21,-1.544376744
1997/7/22,-1.535900217
1997/7/23,-1.540426535
1997/7/24,-1.541351824
1997/7/25,-1.544618564
1997/7/28,-1.547956832
1997/7/29,-1.546401078
1997/7/30,-1.546437674
1997/7/31,-1.54843751
1997/8/1,-1.555231249
1997/8/4,-1.56196352
1997/8/5,-1.560344144
1997/8/6,-1.554612503
1997/8/7,-1.556178444
1997/8/8,-1.562694392
1997/8/11,-1.560441934
1997/8/12,-1.567142536
1997/8/13,-1.571511645
1997/8/14,-1.568003358
1997/8/15,-1.580109429
1997/8/18,-1.567801495
1997/8/19,-1.568081529
1997/8/20,-1.559340742
1997/8/21,-1.561697017
1997/8/22,-1.565366887
1997/8/25,-1.562736972
1997/8/26,-1.568989323
1997/8/27,-1.571082311
1997/8/28,-1.582125761
1997/8/29,-1.582385914
1997/9/2,-1.572599296
1997/9/3,-1.575261263
1997/9/4,-1.565029359
