Date,corr_0.05,corr_0.1,corr_0.15,corr_0.2,corr_0.25,corr_0.3
2000-02-23,0.2153895668,0.232062715714,0.136436986478,0.105775846354,0.0874919435975,0.0644713211397
2000-02-24,0.214118363368,0.231065320068,0.137608712071,0.107836654582,0.0881092639562,0.0636235676735
2000-02-25,0.225422935607,0.231105428244,0.137533694646,0.107609926443,0.0868627842317,0.0627758140972
2000-02-28,0.224373549859,0.231734103312,0.138407958724,0.108109424506,0.0860304822795,0.0619280605208
2000-02-29,0.195627055275,0.217159634515,0.177187920317,0.0819430183196,0.0837485581244,0.0610803069444
2000-03-01,0.177516643852,0.206725624374,0.208270353888,0.0927149799769,0.0846131724786,0.0607910605659
2000-03-02,0.178291836016,0.205198907601,0.209380990467,0.0929317684343,0.0835824938006,0.0599549639825
2000-03-03,0.174177404366,0.200951071998,0.209687120222,0.0945056079306,0.0836208895976,0.0591188673991
2000-03-06,0.176620966447,0.202731064269,0.211626154605,0.0951540893709,0.0834454706057,0.0582827709245
2000-03-07,0.189841180902,0.2161701936,0.216020689301,0.0963386198075,0.0828424217177,0.0574466743411
2000-03-08,0.185896403351,0.212174305633,0.21404313113,0.0980717047266,0.0822393728296,0.0566105777577
2000-03-09,0.182974107348,0.207254412409,0.214459431228,0.0993898383155,0.0818501389428,0.055774481283
2000-03-10,0.182836620966,0.205126166219,0.21496507037,0.0999646562063,0.0812470900548,0.0549383846997
2000-03-13,0.190355025413,0.212860309431,0.21356235004,0.100342482621,0.0814993007467,0.0541022881163
2000-03-14,0.202833251117,0.22804375266,0.211634961515,0.0992992522883,0.0813238817548,0.0532661916416
2000-03-15,0.199792655993,0.219700355766,0.207956801763,0.0974846426708,0.0805070179718,0.0524300950582
2000-03-16,0.182272152685,0.198724514326,0.206025891239,0.0960003317251,0.0807592286637,0.0515939984749
2000-03-17,0.179916741877,0.194410165416,0.2039001773,0.0956965030887,0.0816528840405,0.0507579018915
2000-03-20,0.174576076896,0.190371653806,0.199866725565,0.0959449902612,0.0825465395236,0.0499218054168
2000-03-21,0.170463951427,0.18720854155,0.196673277287,0.0951906541631,0.0819434906356,0.0490857088335
2000-03-22,0.166544167036,0.185495161979,0.194976482536,0.0946293500103,0.0811266268526,0.0482496122501
2000-03-23,0.158986958687,0.183625154344,0.193146630441,0.094644713247,0.0811650227557,0.0474135157754
2000-03-24,0.165224988238,0.185619382399,0.195187051074,0.0930478347187,0.0779961951279,0.046577419192
2000-03-27,0.166311842318,0.186703401162,0.196447320969,0.0932368750355,0.0763240717649,0.0457413226087
2000-03-28,0.165979050458,0.186578051207,0.196474904079,0.0940606587091,0.076362467668,0.044905226134
2000-03-29,0.167973439033,0.187149559495,0.197261884515,0.0949802443315,0.075545603885,0.0440691295506
2000-03-30,0.178378969468,0.196381720161,0.19716356227,0.0976201540907,0.0770807039468,0.0432330329672
2000-03-31,0.180319887002,0.192512439642,0.187479948136,0.0994827170562,0.076905284955,0.0423969364926
2000-04-03,0.145656864684,0.154269406472,0.153775105205,0.111910064394,0.0820615881829,0.0820615881829
2000-04-04,0.150578226131,0.151766450721,0.151282006777,0.110800269934,0.0826606199969,0.0826606199969
2000-04-05,0.15550487788,0.150144676757,0.149651271185,0.11124550401,0.0825748321995,0.0825748321995
2000-04-06,0.152769532742,0.147234611687,0.146737707917,0.107926373591,0.081575951687,0.081575951687
2000-04-07,0.132218942251,0.145009257659,0.144521804038,0.108469492123,0.0828598031125,0.0828598031125
2000-04-10,0.13179617633,0.141348153595,0.140865238146,0.104348161884,0.0823174689075,0.0823174689075
2000-04-11,0.140149171485,0.140916492822,0.140416454618,0.100994130593,0.0790358563567,0.0790358563567
2000-04-12,0.152399536555,0.140904612978,0.140388810072,0.099294192102,0.0764390633172,0.0764390633172
2000-04-13,0.151442746594,0.138680518332,0.138170002602,0.0968111338686,0.0758967291122,0.0758967291122
2000-04-14,0.148767467382,0.136546369058,0.136046581817,0.0973411183835,0.0771805806379,0.0771805806379
2000-04-17,0.151517884745,0.136784292344,0.136268168563,0.0929969557236,0.0729858751717,0.0729858751717
2000-04-18,0.149971648183,0.135277749847,0.134762169891,0.0892510304523,0.0710739017437,0.0710739017437
2000-04-19,0.151919839795,0.135769913047,0.135257489034,0.0921040815931,0.0724435409666,0.0724435409666
2000-04-20,0.149895593806,0.134450443912,0.13394457574,0.0890546285001,0.071986994559,0.071986994559
2000-04-24,0.155043430547,0.134622824545,0.134116335074,0.0893188188908,0.071986994559,0.071986994559
2000-04-25,0.140743987818,0.135325761,0.134802264063,0.0853537509179,0.0685628965016,0.0685628965016
2000-04-26,0.140338371495,0.13524090233,0.134717914926,0.0834924220655,0.0676498036863,0.0676498036863
2000-04-27,0.140732792691,0.137516723387,0.136984421203,0.0832344098146,0.0655953448519,0.0655953448519
2000-04-28,0.148794367969,0.139103818611,0.138578404332,0.0874629207522,0.0671932572787,0.0671932572787
2000-05-01,0.166075441053,0.151116862576,0.147260501998,0.0968026277518,0.0767005871749,0.0767005871749
2000-05-02,0.175099185977,0.160001590273,0.149184818405,0.0947773511738,0.0747554953678,0.0747554953678
2000-05-03,0.193583593343,0.180766546493,0.148141643997,0.0931573460497,0.0732931682062,0.0732931682062
2000-05-04,0.199144933315,0.181346143882,0.147723435785,0.092006184766,0.0723136055977,0.0723136055977
2000-05-05,0.200689413488,0.183942794403,0.15189667481,0.0948382519503,0.0735064839865,0.0735064839865
2000-05-08,0.202887589038,0.188390857031,0.156001573277,0.101098297251,0.0780787148941,0.0780787148941
2000-05-09,0.205355859186,0.189756849856,0.1572143574,0.102250472859,0.0785474462222,0.0785474462222
2000-05-10,0.206160006244,0.19100236009,0.158972853057,0.105249901412,0.0807058539021,0.0807058539021
2000-05-11,0.210668306895,0.192719692003,0.162574401466,0.107173309422,0.0823814969364,0.0823814969364
2000-05-12,0.208861211637,0.188871935523,0.160296046068,0.103742094878,0.0811605520053,0.0811605520053
2000-05-15,0.18895656118,0.16448001132,0.159352221722,0.106011441385,0.08549140059,0.08549140059
2000-05-16,0.178806454265,0.154436079586,0.155804365999,0.103054628482,0.0859601320105,0.0859601320105
2000-05-17,0.180957550623,0.153683497942,0.149684124613,0.0954976703807,0.0818425992985,0.0818425992985
2000-05-18,0.185253380185,0.154018441657,0.146532166256,0.0870141400329,0.0774836841713,0.0774836841713
2000-05-19,0.200005077753,0.17131441958,0.143117329673,0.0855504010546,0.0786765625601,0.0786765625601
2000-05-22,0.204082425872,0.177347624301,0.142809350102,0.0899228918661,0.083972940436,0.083972940436
2000-05-23,0.200706445096,0.175969055714,0.141578383768,0.0881302552023,0.0844416717641,0.0844416717641
2000-05-24,0.202101397051,0.175059927193,0.14035105778,0.0836899057986,0.082496579957,0.082496579957
2000-05-25,0.201161872159,0.174611833999,0.141286199736,0.0827326556648,0.083448076023,0.083448076023
2000-05-26,0.199768431427,0.173534854268,0.139975762555,0.0831903030716,0.085123718965,0.085123718965
2000-05-30,0.191500107414,0.165419339131,0.138967580997,0.0821085515642,0.0855924503855,0.0855924503855
2000-05-31,0.172081096543,0.153664669036,0.121133607077,0.0772129170111,0.0826818292873,0.0826818292873
2000-06-01,0.107874414344,0.0874433773743,0.12143747264,0.107569490118,0.0911251260568,0.0935875226023
2000-06-02,0.0951621172685,0.0766484352778,0.121492695645,0.112776896211,0.096264515639,0.098702865336
2000-06-05,0.0961928293393,0.0802764480762,0.121222687273,0.116382200105,0.100376798328,0.102818070345
2000-06-06,0.101677829478,0.0860793715027,0.121128669269,0.115602891085,0.10063743017,0.103182758889
2000-06-07,0.0956496385662,0.0791967283145,0.120265682877,0.113296273261,0.0996141783277,0.102297275198
2000-06-08,0.101615183637,0.0842983164087,0.118293673559,0.113066879463,0.0998748101691,0.102661963742
2000-06-09,0.0998018483542,0.0864968110473,0.122546200498,0.113156284929,0.100648995457,0.103526721147
2000-06-12,0.104768034449,0.095050703243,0.123998473846,0.114337987485,0.10245028757,0.105391616198
2000-06-13,0.101827823909,0.091555253728,0.125167319873,0.112019600538,0.101170259072,0.104256098155
2000-06-14,0.0910248072771,0.0842257736714,0.125637943667,0.11165446112,0.101430890914,0.104620786699
2000-06-15,0.0823676136123,0.0762839753997,0.126702498425,0.113189559187,0.10271862958,0.105985612887
2000-06-16,0.0840232829983,0.0832563563405,0.127899597442,0.115857682053,0.104519921761,0.107850508017
2000-06-19,0.0776084740551,0.0791790908347,0.127669436393,0.116927884179,0.105037330325,0.108465230992
2000-06-20,0.0826369207956,0.0844865101334,0.130165555804,0.115786785407,0.103500525037,0.107079678438
2000-06-21,0.0806706852999,0.0801022921537,0.130144158824,0.115362819237,0.102477273262,0.106194194827
2000-06-22,0.101604317711,0.103524710008,0.131713911252,0.116985242388,0.103508235273,0.107308986663
2000-06-23,0.110190806431,0.113723808926,0.133585424434,0.116413029595,0.102741760222,0.106673537483
2000-06-26,0.110651107628,0.112611580365,0.133726544901,0.118408345404,0.104286275612,0.108288398102
2000-06-27,0.113377829186,0.11576624222,0.134232223632,0.11958293456,0.105317237623,0.109403189939
2000-06-28,0.110251525044,0.111082539346,0.134574287519,0.118871899099,0.105064316018,0.109267809621
2000-06-29,0.115353218361,0.1184767338,0.137303362583,0.12215856726,0.10840626847,0.112632911257
2000-06-30,0.123425975329,0.125670949667,0.141143252873,0.123476990838,0.109950783928,0.114247771956
2000-07-03,0.0617133344716,0.0953115986282,0.0606312467549,0.0555096941651,0.0560121624669,0.120425489566
2000-07-05,0.0714225608635,0.106567618097,0.0693569834249,0.0658871769384,0.0662780747631,0.125989308312
2000-07-06,0.0666995732896,0.102790514409,0.0669216440341,0.0642048262154,0.064626902807,0.124590396741
2000-07-07,0.052390547755,0.0874868703624,0.0550328578335,0.0522176843405,0.052764480386,0.118352243575
2000-07-10,0.061325969403,0.0966376266173,0.0638915895771,0.0612766098458,0.0617192592528,0.123474320418
2000-07-11,0.0593844896338,0.0950211667456,0.0621753760435,0.0597090217519,0.0601791026996,0.122234937125
2000-07-12,0.0595114805439,0.0945993268927,0.0626475372174,0.0598881808736,0.0603513319797,0.122538384448
2000-07-13,0.0607753847525,0.0945938720822,0.0646644962904,0.0612458268549,0.0616765244968,0.123974138952
2000-07-14,0.0570929491548,0.0913764882503,0.0590616015151,0.0550564960706,0.0555861766182,0.119408693107
2000-07-17,0.0584994670909,0.0938008079183,0.0592648045856,0.055331017072,0.0558846644676,0.118516774695
2000-07-18,0.0611087074731,0.0962554529291,0.0621937495576,0.0581528435188,0.0586748150247,0.120090823777
2000-07-19,0.0621262399403,0.0969227586525,0.0621384793444,0.0579513089117,0.0584755419009,0.119991548097
2000-07-20,0.0563125058786,0.0892405308625,0.0591553369317,0.0546310590138,0.0551605940851,0.119414317574
2000-07-21,0.057265589872,0.0910295830038,0.0583126208578,0.0543820281877,0.0549315709612,0.118616676183
2000-07-24,0.0672500946278,0.100605700504,0.0667713682286,0.0626878690491,0.0631368005754,0.123513969309
2000-07-25,0.0636142755916,0.0969568120164,0.0629408940942,0.0588919178255,0.059390835366,0.121137275993
2000-07-26,0.0669826149712,0.100458863933,0.0654008361799,0.0611035404443,0.0615874677029,0.121989553883
2000-07-27,0.0669246877343,0.0996233181077,0.0661764523153,0.0615878089963,0.0620564635243,0.122653890986
2000-07-28,0.0777805557532,0.110983626038,0.0758425781932,0.0708259833671,0.0712056922509,0.127203097606
2000-07-31,0.0868656418318,0.110623719638,0.0767587064359,0.0711982619476,0.0715614961841,0.127901463317
2000-08-01,0.0817566337016,0.0806696915269,0.071031922758,0.071031922758,0.0719596057534,0.081872437173
2000-08-02,0.0776036605288,0.0757305312771,0.067384112604,0.067384112604,0.0683461665598,0.078133796812
2000-08-03,0.0773525911083,0.0745413761771,0.0677440499035,0.0677440499035,0.0687040176948,0.0782215060171
2000-08-04,0.0665247672599,0.062858258207,0.0580752764579,0.0580752764579,0.0591232260888,0.0687502596795
2000-08-07,0.0688417939664,0.0649687379647,0.0613876434487,0.0613876434487,0.0624095937581,0.0716165626677
2000-08-08,0.0669312624389,0.0631247017978,0.0601179392029,0.0601179392029,0.0611512448123,0.0701672743715
2000-08-09,0.0710583695377,0.0676757638309,0.0648940551801,0.0648940551801,0.0658592297199,0.074824583484
2000-08-10,0.0720271457422,0.0691763936915,0.0659464878912,0.0659464878912,0.0668935524032,0.0757062387234
2000-08-11,0.0667992553837,0.0644422925,0.0614734694276,0.0614734694276,0.0624652218359,0.0711413639539
2000-08-14,0.0622736562752,0.0595140221772,0.0565007957368,0.0565007957368,0.0575467326737,0.0660318340201
2000-08-15,0.0626911643311,0.0603434733864,0.0573002915838,0.0573002915838,0.0583468795854,0.0664472254337
2000-08-16,0.064268722585,0.0627577546744,0.0575047344838,0.0575047344838,0.0585600630085,0.0662579481233
2000-08-17,0.0606127062688,0.0594313445548,0.0539336300378,0.0539336300378,0.0550225871541,0.0625931506821
2000-08-18,0.0583201186113,0.0576039729293,0.0513411299353,0.0513411299353,0.0524519141183,0.0599022587189
2000-08-21,0.0608411012709,0.0598028388952,0.054213953682,0.054213953682,0.0552960011657,0.0624408942687
2000-08-22,0.0619463057984,0.0617480247127,0.0553016261805,0.0553016261805,0.0563792052656,0.0631655310318
2000-08-23,0.0623276980424,0.0613966669117,0.0557216831343,0.0557216831343,0.0567849419708,0.0634702353478
2000-08-24,0.059867865313,0.0577223126042,0.0534153302421,0.0534153302421,0.054504638112,0.0609593397535
2000-08-25,0.0574520396589,0.0548104702773,0.0500743658161,0.0500743658161,0.0511950749485,0.0575160932267
2000-08-28,0.0574326427661,0.054561589764,0.0499139034211,0.0499139034211,0.0510492151315,0.0569437054919
2000-08-29,0.0603268845454,0.0571392120724,0.0523616792046,0.0523616792046,0.0534863505775,0.0588822133514
2000-08-30,0.0692263275487,0.0664245830609,0.0589354123873,0.0589354123873,0.0599978595597,0.0649518120181
2000-08-31,0.0688031176716,0.0607683707859,0.0536600131041,0.0536600131041,0.0547609310486,0.0598054452916
2000-09-01,0.0675649278872,0.0575822913835,0.0500809770875,0.0500809770875,0.0632904110689,0.0666654144273
2000-09-05,0.0870748121804,0.0778651241876,0.0699379938726,0.0699379938726,0.0812633008552,0.084805055318
2000-09-06,0.0989760216813,0.091582045369,0.0774255029993,0.0774255029993,0.0878657361832,0.0911464230654
2000-09-07,0.0880810010939,0.0792390430316,0.0653003939161,0.0653003939161,0.0767953304528,0.0794181596957
2000-09-08,0.0808986278446,0.0724960486087,0.0569555957007,0.0569555957007,0.0691904238071,0.0712786355319
2000-09-11,0.0805917596879,0.0716372466158,0.0558406812821,0.0558406812821,0.0680464892153,0.0697037378296
2000-09-12,0.0818436530584,0.0729165410697,0.0573848810226,0.0573848810226,0.0693955135842,0.0707522462068
2000-09-13,0.0802281019081,0.0714564408688,0.0558648343228,0.0558648343228,0.0681192766232,0.0692210752612
2000-09-14,0.0793429187328,0.0708806951725,0.0556412606302,0.0556412606302,0.0679316422289,0.0687417000672
2000-09-15,0.0813536372156,0.07275954461,0.0575327276152,0.0575327276152,0.069552457157,0.0700364707903
2000-09-18,0.0954156297552,0.087060140794,0.0723195738835,0.0723195738835,0.0828919525469,0.0833889424796
2000-09-19,0.0903570724163,0.0820469151191,0.0670159225163,0.0670159225163,0.0781898745348,0.0783423614344
2000-09-20,0.0934990437583,0.0849734100258,0.0698979310333,0.0698979310333,0.0806862488724,0.0805192660647
2000-09-21,0.0945632069844,0.0868670730343,0.0727220917119,0.0727220917119,0.0833221269722,0.0829861757768
2000-09-22,0.0983433707387,0.0914590326365,0.0782119799839,0.0782119799839,0.0883716713601,0.0879298573245
2000-09-25,0.10382225842,0.0974304371496,0.0846477715821,0.0846477715821,0.0942776779664,0.0937523933945
2000-09-26,0.10771409221,0.101758095041,0.0893637303519,0.0893637303519,0.0986264727532,0.0979770041616
2000-09-27,0.106353985643,0.100319164739,0.0878502970484,0.0878502970484,0.0972709430835,0.0962991989723
2000-09-28,0.0886866675862,0.0819287211876,0.0699886092102,0.0699886092102,0.0812409103026,0.0796611266776
2000-09-29,0.0982914446288,0.091979515121,0.0797400246469,0.0797400246469,0.0900850670882,0.0884496798902
2000-10-02,0.154724985688,0.123304870594,0.113963876474,0.113963876474,0.1115570185,0.134781451375
2000-10-03,0.159133841294,0.128618290366,0.118985177153,0.118985177153,0.116078582701,0.135849662246
2000-10-04,0.156182258004,0.125861926961,0.116152698176,0.116152698176,0.113437959406,0.134178271024
2000-10-05,0.152096487946,0.120974187396,0.112360979182,0.112360979182,0.110027016875,0.132991977085
2000-10-06,0.167598575664,0.136870405413,0.128183203029,0.128183203029,0.124663087088,0.139905087547
2000-10-09,0.170631235328,0.130329426848,0.122725372405,0.122725372405,0.135748529383,0.144749944878
2000-10-10,0.179488283451,0.138462488306,0.131143316963,0.131143316963,0.143587878893,0.148731410345
2000-10-11,0.19323222395,0.15314836972,0.146639949682,0.146639949682,0.157844162951,0.154880637287
2000-10-12,0.227011058869,0.186993980968,0.182227654824,0.182227654824,0.190602513335,0.1694521818
2000-10-13,0.202069567663,0.162358935297,0.156465756821,0.156465756821,0.166912393432,0.158689949685
2000-10-16,0.195059003995,0.156788793967,0.150462630433,0.150462630433,0.161530874541,0.157094021431
2000-10-17,0.205183157261,0.167102761457,0.161117918557,0.161117918557,0.171476953036,0.162377038266
2000-10-18,0.212756578532,0.175239079277,0.169537520413,0.169537520413,0.179269703823,0.16598152796
2000-10-19,0.182428394174,0.143388884035,0.137564919679,0.137564919679,0.149897127841,0.152906414452
2000-10-20,0.174769170464,0.133091279856,0.130371540248,0.130371540248,0.143308155082,0.149937774746
2000-10-23,0.179517927734,0.136652898436,0.135352670267,0.135352670267,0.148019679347,0.153001782048
2000-10-24,0.174879555584,0.13081153647,0.131324079538,0.131324079538,0.144264803399,0.150960550972
2000-10-25,0.19570175386,0.153620428197,0.152249649505,0.152249649505,0.16350496266,0.159725664151
2000-10-26,0.214336685825,0.173727647351,0.168998494367,0.168998494367,0.178821863428,0.16613660204
2000-10-27,0.193662671974,0.152395192104,0.148966845867,0.148966845867,0.160312653532,0.157485246856
2000-10-30,0.182403397704,0.13947254507,0.139858363599,0.139858363599,0.151950220846,0.154099836915
2000-10-31,0.160361308033,0.121576179091,0.122692699912,0.122692699912,0.1360780363,0.146631964823
2000-11-01,0.166238198768,0.118348834263,0.118134351587,0.133151241242,0.13569262645,0.125774405341
2000-11-02,0.163241198175,0.114711211703,0.11455417126,0.129754042826,0.132329700326,0.123183639836
2000-11-03,0.160299537619,0.112465020871,0.111155098672,0.126390353059,0.129039894864,0.120898875632
2000-11-06,0.166203571005,0.119710441722,0.118383330017,0.13322312543,0.135783383838,0.127015943861
2000-11-07,0.168864684164,0.122828140851,0.121502581779,0.136166821184,0.138684767739,0.129822598695
2000-11-08,0.17605708551,0.129236049486,0.127737371249,0.142042080033,0.144487309951,0.135159308527
2000-11-09,0.188839936103,0.142485965978,0.141529822459,0.155156723905,0.157416790784,0.146484817288
2000-11-10,0.198629763873,0.154197215848,0.152745128355,0.165711476947,0.167852313307,0.155874119994
2000-11-13,0.203079370765,0.158210033962,0.157816219091,0.170623222121,0.172662962259,0.160113200734
2000-11-14,0.185430378856,0.137597778858,0.137253315982,0.151134938156,0.153408297826,0.143860257994
2000-11-15,0.18067652601,0.130989741267,0.131494311293,0.145761712597,0.148068200197,0.139414058181
2000-11-16,0.172049588769,0.120626991777,0.121404218859,0.136220235656,0.138630202914,0.131558548353
2000-11-17,0.169564666866,0.118213325213,0.118595398996,0.133501401313,0.135952453981,0.129649266213
2000-11-20,0.188971055251,0.141184219356,0.142035019503,0.155746920569,0.157902529177,0.1487470499
2000-11-21,0.182508923951,0.133430996483,0.134535388554,0.14865726968,0.150886745246,0.142978554214
2000-11-22,0.19043662417,0.142569708225,0.144408344432,0.15807941876,0.160163326464,0.151126296811
2000-11-24,0.176778971431,0.126796342173,0.128669034929,0.143156580964,0.145418967587,0.138759498731
2000-11-27,0.182131680091,0.134952913087,0.136211129736,0.150217466244,0.152407822725,0.145209477783
2000-11-28,0.187319343024,0.140919626854,0.142188793112,0.155866598115,0.157981966988,0.150319021695
2000-11-29,0.184138993258,0.139139616327,0.140484469181,0.154244864654,0.156373062083,0.149239546263
2000-11-30,0.235117988309,0.157504671862,0.15981510122,0.172601298883,0.174481023901,0.165026909359
2000-12-01,0.18226958765,0.139250011803,0.143565063612,0.155085024686,0.156202917784,0.144051036131
2000-12-04,0.182523592364,0.141633541653,0.145011584334,0.156337491765,0.157471976637,0.145701449317
2000-12-05,0.158762432494,0.115572088641,0.120007119276,0.132394829739,0.13389608598,0.126188395394
2000-12-06,0.159080880756,0.116389837756,0.121395881127,0.133885185012,0.135297543134,0.127371570428
2000-12-07,0.160726572961,0.117980283917,0.123571792187,0.135990651088,0.137352541674,0.129378114699
2000-12-08,0.136561696638,0.0895992827772,0.0965947263752,0.110044824892,0.111844663891,0.108465335648
2000-12-11,0.14394290411,0.0989672013074,0.105714594856,0.118738726658,0.120405539277,0.116064880505
2000-12-12,0.153198439146,0.111369402273,0.117421946952,0.129941585693,0.131425037744,0.125670962584
2000-12-13,0.144080448426,0.0997313816258,0.106504561488,0.119562279355,0.121173365778,0.117220413731
2000-12-14,0.154803376727,0.110818470397,0.117598551313,0.130274768592,0.131676561903,0.126200812625
2000-12-15,0.168107061333,0.127230581808,0.132157761881,0.14421215203,0.145386275084,0.138062698687
2000-12-18,0.175873675537,0.137067413567,0.141632637808,0.153232489894,0.154273136835,0.14596312626
2000-12-19,0.171324290096,0.131673452202,0.136135183177,0.147896504088,0.149036301923,0.142020524762
2000-12-20,0.205737571481,0.174556505099,0.176451832738,0.186545552975,0.187052417879,0.174236326075
2000-12-21,0.186609715623,0.155674363079,0.15396913956,0.16443436814,0.165481597919,0.157561081966
2000-12-22,0.169465270967,0.134977152579,0.133846901456,0.144991514986,0.146395519155,0.142170802355
2000-12-26,0.181323846759,0.145569252413,0.149026013619,0.160319315841,0.161197252741,0.153378816541
2000-12-27,0.174246477483,0.138607774699,0.14181584267,0.153159531515,0.154229088806,0.148342426343
2000-12-28,0.162182667568,0.123464447723,0.128318442812,0.140348256179,0.141570335667,0.137790879075
2000-12-29,0.164093696983,0.124135631453,0.130674089384,0.142640028176,0.143803781491,0.139919519298
2001-01-02,0.175696201078,0.111352141475,0.14812856419,0.166669505904,0.166669505904,0.0802317446926
2001-01-03,0.145225497682,0.0802344644937,0.111383464241,0.133124648183,0.133124648183,0.0802317446926
2001-01-04,0.146989233572,0.0841654863444,0.114608075661,0.134414117825,0.134414117825,0.0802317446926
2001-01-05,0.160833069362,0.100607900695,0.130918129299,0.147971462214,0.147971462214,0.0802317446926
2001-01-08,0.170915492273,0.111007626977,0.14419904574,0.158388169054,0.158388169054,0.0802317446926
2001-01-09,0.156274442016,0.0928928406115,0.12512310481,0.141593036508,0.141593036508,0.0802317446926
2001-01-10,0.145812055214,0.0813663181367,0.112926790386,0.130065332019,0.130065332019,0.0802317446926
2001-01-11,0.135522343173,0.0713653569525,0.10263197567,0.12051094317,0.12051094317,0.0802317446926
2001-01-12,0.124632166793,0.0595354193495,0.0899854017999,0.108478292259,0.108478292259,0.0802317446926
2001-01-16,0.130051370709,0.0655606397228,0.0996304145588,0.114895950731,0.114895950731,0.0802317446926
2001-01-17,0.126977004715,0.0616872940012,0.095892118427,0.111580494635,0.111580494635,0.0802317446926
2001-01-18,0.113584686953,0.0461928824439,0.082479150089,0.097213081902,0.097213081902,0.0802317446926
2001-01-19,0.11139399076,0.0449295190276,0.0811663561136,0.0948064697585,0.0948064697585,0.0802317446926
2001-01-22,0.110482432117,0.0450283760492,0.0791513206313,0.0939429503857,0.0939429503857,0.0802317446926
2001-01-23,0.0961019506806,0.0285035826766,0.06448108339,0.0782849137062,0.0782849137062,0.0802317446926
2001-01-24,0.0989280453659,0.0324163781621,0.0692641343662,0.0820183292871,0.0820183292871,0.0802317446926
2001-01-25,0.103231290744,0.0377672396819,0.0741389342696,0.0873089377291,0.0873089377291,0.0802317446926
2001-01-26,0.101253095462,0.0371392047284,0.0726798326071,0.0854355522265,0.0854355522265,0.0802317446926
