Date,realCorr_0.05,realCorr_0.1,realCorr_0.15,realCorr_0.2,realCorr_0.25,realCorr_0.3
2000-03-13,0.188796863079,0.192399589031,0.193837928034,0.0575812778577,0.0814993007467,0.0541022881163
2000-03-14,0.186940484504,0.190691142016,0.192121281034,0.0571126241786,0.0813238817548,0.0532661916416
2000-03-15,0.191064613309,0.189851344084,0.191271313758,0.05631637116,0.0805070179718,0.0524300950582
2000-03-16,0.188512082733,0.187563797499,0.188976880091,0.0560661168681,0.0807592286637,0.0515939984749
2000-03-17,0.18656075086,0.184407601723,0.185815766588,0.0561434618122,0.0816528840405,0.0507579018915
2000-03-20,0.182963992546,0.181251406055,0.182654653196,0.0562208068598,0.0825465395236,0.0499218054168
2000-03-21,0.181803765762,0.180122058392,0.181515792641,0.0555337535865,0.0819434906356,0.0490857088335
2000-03-22,0.179346188378,0.17928226046,0.180665825366,0.0547375005679,0.0811266268526,0.0482496122501
2000-03-23,0.172205454214,0.177284263715,0.178660285087,0.0543780466342,0.0811650227557,0.0474135157754
2000-03-24,0.178512991898,0.179629512818,0.180988143873,0.0523805964169,0.0779961951279,0.046577419192
2000-03-27,0.179093144852,0.179947913808,0.181293749711,0.0511475444169,0.0763240717649,0.0457413226087
2000-03-28,0.176888690329,0.177949917063,0.179288209432,0.0507880904832,0.076362467668,0.044905226134
2000-03-29,0.17772196604,0.177110119131,0.178438242156,0.0499918374646,0.075545603885,0.0440691295506
2000-03-30,0.176371832871,0.173085274163,0.174410448818,0.0503967816447,0.0770807039468,0.0432330329672
2000-03-31,0.179928755181,0.166200440974,0.164910317686,0.0511393831561,0.076905284955,0.0423969364926
2000-04-03,0.119739890015,0.131367985955,0.131367985955,0.0579541686174,0.0820615881829,0.0820615881829
2000-04-04,0.117261734398,0.129216378045,0.129216378045,0.0585266707811,0.0826606199969,0.0826606199969
2000-04-05,0.113900319825,0.127747935559,0.127747935559,0.0584499831482,0.0825748321995,0.0825748321995
2000-04-06,0.113450901794,0.127190380404,0.127190380404,0.0575077092142,0.081575951687,0.081575951687
2000-04-07,0.110103287253,0.124355607072,0.124355607072,0.0587294011745,0.0828598031125,0.0828598031125
2000-04-10,0.109074229843,0.123342608201,0.123342608201,0.0582199203439,0.0823174689075,0.0823174689075
2000-04-11,0.111523008226,0.125062271121,0.125062271121,0.0551136804212,0.0790358563567,0.0790358563567
2000-04-12,0.11660776335,0.126098768517,0.126098768517,0.0526566302008,0.0764390633172,0.0764390633172
2000-04-13,0.11733142382,0.125085769646,0.125085769646,0.0521471493702,0.0758967291122,0.0758967291122
2000-04-14,0.113983809376,0.122250996416,0.122250996416,0.0533688414249,0.0771805806379,0.0771805806379
2000-04-17,0.119344584109,0.124881546465,0.124881546465,0.0493970150124,0.0729858751717,0.0729858751717
2000-04-18,0.120054444547,0.125234878438,0.125234878438,0.0475891545886,0.0710739017437,0.0710739017437
2000-04-19,0.120068244579,0.123868547593,0.123868547593,0.0488875341818,0.0724435409666,0.0724435409666
2000-04-20,0.122400601743,0.124323991208,0.124323991208,0.0484547409841,0.071986994559,0.071986994559
2000-04-24,0.125906037504,0.124323991208,0.124323991208,0.0484547409841,0.071986994559,0.071986994559
2000-04-25,0.130253332125,0.127739818321,0.127739818321,0.0452087920011,0.0685628965016,0.0685628965016
2000-04-26,0.13141261069,0.128650705551,0.128650705551,0.0443432056056,0.0676498036863,0.0676498036863
2000-04-27,0.137526423224,0.130700201819,0.130700201819,0.0423956362158,0.0655953448519,0.0655953448519
2000-04-28,0.139003121495,0.129106149166,0.129106149166,0.0439104124079,0.0671932572787,0.0671932572787
2000-05-01,0.154940772382,0.137855020296,0.116829354315,0.060819888509,0.0767005871749,0.0767005871749
2000-05-02,0.157739663558,0.14006006002,0.117544479528,0.058538531854,0.0747554953678,0.0747554953678
2000-05-03,0.160143068077,0.141982268361,0.118251038447,0.0567847515979,0.0732931682062,0.0732931682062
2000-05-04,0.167872239285,0.143621645235,0.118949030985,0.0555585476599,0.0723136055977,0.0723136055977
2000-05-05,0.166670153828,0.143988280969,0.119608475286,0.0567064375972,0.0735064839865,0.0735064839865
2000-05-08,0.162699661765,0.142375097021,0.12020795553,0.0615473623263,0.0780787148941,0.0780787148941
2000-05-09,0.164951432928,0.143165979745,0.120880249186,0.0619038875848,0.0785474462222,0.0785474462222
2000-05-10,0.164388687512,0.142966952713,0.1215225609,0.0641069303198,0.0807058539021,0.0807058539021
2000-05-11,0.167082055469,0.143050757064,0.122173438908,0.065782396656,0.0823814969364,0.0823814969364
2000-05-12,0.170718029934,0.144831549629,0.122875714592,0.0642924045186,0.0811605520053,0.0811605520053
2000-05-15,0.171236221272,0.143359781372,0.123479477983,0.0688695410482,0.08549140059,0.08549140059
2000-05-16,0.170627365802,0.144150664181,0.124151771726,0.0692260663874,0.0859601320105,0.0859601320105
2000-05-17,0.178066573653,0.147628445129,0.124905445262,0.0645706159377,0.0818425992985,0.0818425992985
2000-05-18,0.185703524752,0.151247641685,0.125663401857,0.059651377208,0.0774836841713,0.0774836841713
2000-05-19,0.185931752652,0.151614277419,0.126322846159,0.0607992671454,0.0786765625601,0.0786765625601
2000-05-22,0.18279834396,0.149576846396,0.126909476962,0.0664315564727,0.083972940436,0.083972940436
2000-05-23,0.180759175051,0.15036772912,0.127581770618,0.0667880817312,0.0844416717641,0.0844416717641
2000-05-24,0.184988379585,0.152572768845,0.128296895831,0.0645067250762,0.082496579957,0.082496579957
2000-05-25,0.183984037456,0.15308082027,0.128960623279,0.0653908268141,0.083448076023,0.083448076023
2000-05-26,0.183816778617,0.153164624537,0.1296115012,0.0670662930697,0.085123718965,0.085123718965
2000-05-30,0.183207923147,0.153955507345,0.130283794943,0.0674228184088,0.0855924503855,0.0855924503855
2000-05-31,0.178241900707,0.154913174813,0.123915489256,0.0640863089562,0.0826818292873,0.0826818292873
2000-06-01,0.140455581216,0.0956627269024,0.117607913977,0.0726363263883,0.0911251260568,0.0935875226023
2000-06-02,0.138142824054,0.0978788479236,0.11867372902,0.0782875480514,0.096264515639,0.098702865336
2000-06-05,0.136203647979,0.0997153657862,0.119626810451,0.0827930332781,0.100376798328,0.102818070345
2000-06-06,0.136760684313,0.100128371804,0.120157140841,0.083002006868,0.10063743017,0.103182758889
2000-06-07,0.136689413614,0.100066873808,0.120546554145,0.081778809848,0.0996141783277,0.102297275198
2000-06-08,0.137246449948,0.100479879826,0.121076884535,0.081987783438,0.0998748101691,0.102661963742
2000-06-09,0.135426129075,0.101082687423,0.12166358173,0.0827696252462,0.100648995457,0.103526721147
2000-06-12,0.133232227055,0.102065098113,0.122363012464,0.0846972034264,0.10245028757,0.105391616198
2000-06-13,0.13434963502,0.101908699393,0.122724242437,0.0831875723617,0.101170259072,0.104256098155
2000-06-14,0.129430254694,0.102321705411,0.123254572827,0.0833965459516,0.101430890914,0.104620786699
2000-06-15,0.128518426549,0.103114314522,0.123897636756,0.0847512559136,0.10271862958,0.105985612887
2000-06-16,0.123038674593,0.104096725278,0.124597067562,0.0866788341583,0.104519921761,0.107850508017
2000-06-19,0.119121182328,0.104604632085,0.125155581355,0.0871742418573,0.105037330325,0.108465230992
2000-06-20,0.120331985505,0.10435333251,0.125488627853,0.0853781766191,0.103500525037,0.107079678438
2000-06-21,0.12245128153,0.10429183458,0.125878041229,0.0841549796635,0.102477273262,0.106194194827
2000-06-22,0.122728132048,0.104989542967,0.126492921827,0.0852232555808,0.103508235273,0.107308986663
2000-06-23,0.122563466138,0.105022945826,0.126910518606,0.0842864927343,0.102741760222,0.106673537483
2000-06-26,0.124844092716,0.105910455726,0.127581765937,0.0859276368054,0.104286275612,0.108288398102
2000-06-27,0.125120943235,0.106608164113,0.128196646535,0.0869959127227,0.105317237623,0.109403189939
2000-06-28,0.126960053445,0.106831368552,0.12867061012,0.0866320180945,0.105064316018,0.109267809621
2000-06-29,0.127491629789,0.10838318398,0.12953914127,0.0902782009294,0.10840626847,0.112632911257
2000-06-30,0.137490962514,0.117379085951,0.133647817196,0.0919193450649,0.109950783928,0.114247771956
2000-07-03,0.0694121824492,0.0892244442978,0.0560121624669,0.0560121624669,0.0560121624669,0.120425489566
2000-07-05,0.0802926309897,0.100290003793,0.0662780747631,0.0662780747631,0.0662780747631,0.125989308312
2000-07-06,0.0792727618795,0.0993698686357,0.064626902807,0.064626902807,0.064626902807,0.124590396741
2000-07-07,0.0652233503375,0.0849946831745,0.052764480386,0.052764480386,0.052764480386,0.118352243575
2000-07-10,0.0739792581009,0.0938249001231,0.0617192592528,0.0617192592528,0.0617192592528,0.123474320418
2000-07-11,0.0728322743297,0.0927488442877,0.0601791026996,0.0601791026996,0.0601791026996,0.122234937125
2000-07-12,0.0720319067617,0.0918620854272,0.0603513319797,0.0603513319797,0.0603513319797,0.122538384448
2000-07-13,0.0712298585132,0.09083848265,0.0616765244968,0.0616765244968,0.0616765244968,0.123974138952
2000-07-14,0.0672171838127,0.0870728743523,0.0555861766182,0.0555861766182,0.0555861766182,0.119408693107
2000-07-17,0.0697332829014,0.0899003359514,0.0558846644676,0.0558846644676,0.0558846644676,0.118516774695
2000-07-18,0.0721981266987,0.092378517904,0.0586748150247,0.0586748150247,0.0586748150247,0.120090823777
2000-07-19,0.0714935152522,0.0916429104818,0.0584755419009,0.0584755419009,0.0584755419009,0.119991548097
2000-07-20,0.0643029899176,0.0839793013583,0.0551605940851,0.0551605940851,0.0551605940851,0.119414317574
2000-07-21,0.0652805469236,0.0851385880697,0.0549315709612,0.0549315709612,0.0549315709612,0.118616676183
2000-07-24,0.0727521340026,0.0926124634518,0.0631368005754,0.0631368005754,0.0631368005754,0.123513969309
2000-07-25,0.0690216858026,0.0888897779156,0.059390835366,0.059390835366,0.059390835366,0.121137275993
2000-07-26,0.0718365309353,0.0918309687803,0.0615874677029,0.0615874677029,0.0615874677029,0.121989553883
2000-07-27,0.0708611705788,0.090712713449,0.0620564635243,0.0620564635243,0.0620564635243,0.122653890986
2000-07-28,0.0815369486053,0.101678851299,0.0712056922509,0.0712056922509,0.0712056922509,0.127203097606
2000-07-31,0.0856681640802,0.10096012353,0.0715614961841,0.0715614961841,0.0715614961841,0.127901463317
2000-08-01,0.079502110692,0.0719596057534,0.0719596057534,0.0719596057534,0.0719596057534,0.081872437173
2000-08-02,0.0755677921083,0.0683461665598,0.0683461665598,0.0683461665598,0.0683461665598,0.078133796812
2000-08-03,0.0758109135241,0.0687040176948,0.0687040176948,0.0687040176948,0.0687040176948,0.0782215060171
2000-08-04,0.0655355559944,0.0591232260888,0.0591232260888,0.0591232260888,0.0591232260888,0.0687502596795
2000-08-07,0.0690214757081,0.0624095937581,0.0624095937581,0.0624095937581,0.0624095937581,0.0716165626677
2000-08-08,0.067488285922,0.0611512448123,0.0611512448123,0.0611512448123,0.0611512448123,0.0701672743715
2000-08-09,0.0708814119482,0.0658592297199,0.0658592297199,0.0658592297199,0.0658592297199,0.074824583484
2000-08-10,0.0713001617841,0.0668935524032,0.0668935524032,0.0668935524032,0.0668935524032,0.0757062387234
2000-08-11,0.066663538688,0.0624652218359,0.0624652218359,0.0624652218359,0.0624652218359,0.0711413639539
2000-08-14,0.0617842086929,0.0575467326737,0.0575467326737,0.0575467326737,0.0575467326737,0.0660318340201
2000-08-15,0.0628638224792,0.0583468795854,0.0583468795854,0.0583468795854,0.0583468795854,0.0664472254337
2000-08-16,0.0634735152928,0.0585600630085,0.0585600630085,0.0585600630085,0.0585600630085,0.0662579481233
2000-08-17,0.0596166450207,0.0550225871541,0.0550225871541,0.0550225871541,0.0550225871541,0.0625931506821
2000-08-18,0.056616960352,0.0524519141183,0.0524519141183,0.0524519141183,0.0524519141183,0.0599022587189
2000-08-21,0.0592664031454,0.0552960011657,0.0552960011657,0.0552960011657,0.0552960011657,0.0624408942687
2000-08-22,0.0605060906846,0.0563792052656,0.0563792052656,0.0563792052656,0.0563792052656,0.0631655310318
2000-08-23,0.0601554498247,0.0567849419708,0.0567849419708,0.0567849419708,0.0567849419708,0.0634702353478
2000-08-24,0.0578373609853,0.054504638112,0.054504638112,0.054504638112,0.054504638112,0.0609593397535
2000-08-25,0.0542128587618,0.0511950749485,0.0511950749485,0.0511950749485,0.0511950749485,0.0575160932267
2000-08-28,0.054585006356,0.0510492151315,0.0510492151315,0.0510492151315,0.0510492151315,0.0569437054919
2000-08-29,0.0575906429689,0.0534863505775,0.0534863505775,0.0534863505775,0.0534863505775,0.0588822133514
2000-08-30,0.0641077171882,0.0599978595597,0.0599978595597,0.0599978595597,0.0599978595597,0.0649518120181
2000-08-31,0.0615723832523,0.0547609310486,0.0547609310486,0.0547609310486,0.0547609310486,0.0598054452916
2000-09-01,0.0710063737272,0.0587848080239,0.0587848080239,0.0587848080239,0.0632904110689,0.0666654144273
2000-09-05,0.0899524895765,0.0782359841139,0.0782359841139,0.0782359841139,0.0812633008552,0.084805055318
2000-09-06,0.0979094845774,0.0856103639291,0.0856103639291,0.0856103639291,0.0878657361832,0.0911464230654
2000-09-07,0.0869013259109,0.0737688592154,0.0737688592154,0.0737688592154,0.0767953304528,0.0794181596957
2000-09-08,0.0792927103187,0.0656200050545,0.0656200050545,0.0656200050545,0.0691904238071,0.0712786355319
2000-09-11,0.0789085895829,0.0645649838216,0.0645649838216,0.0645649838216,0.0680464892153,0.0697037378296
2000-09-12,0.080676202793,0.0660969432455,0.0660969432455,0.0660969432455,0.0693955135842,0.0707522462068
2000-09-13,0.0788918359441,0.0646008964664,0.0646008964664,0.0646008964664,0.0681192766232,0.0692210752612
2000-09-14,0.0787062152794,0.064390182702,0.064390182702,0.064390182702,0.0679316422289,0.0687417000672
2000-09-15,0.0809878383259,0.0662701754146,0.0662701754146,0.0662701754146,0.069552457157,0.0700364707903
2000-09-18,0.0953114338783,0.080765995581,0.080765995581,0.080765995581,0.0828919525469,0.0833889424796
2000-09-19,0.0899396516845,0.0755659970351,0.0755659970351,0.0755659970351,0.0781898745348,0.0783423614344
2000-09-20,0.0932528288507,0.0784197166585,0.0784197166585,0.0784197166585,0.0806862488724,0.0805192660647
2000-09-21,0.0956797860467,0.0811804608605,0.0811804608605,0.0811804608605,0.0833221269722,0.0829861757768
2000-09-22,0.100634246229,0.0865508134397,0.0865508134397,0.0865508134397,0.0883716713601,0.0879298573245
2000-09-25,0.106485562296,0.0928471560747,0.0928471560747,0.0928471560747,0.0942776779664,0.0937523933945
2000-09-26,0.110706223147,0.0974598720084,0.0974598720084,0.0974598720084,0.0986264727532,0.0979770041616
2000-09-27,0.109297625299,0.0959864529114,0.0959864529114,0.0959864529114,0.0972709430835,0.0962991989723
2000-09-28,0.0918342228183,0.0784847144298,0.0784847144298,0.0784847144298,0.0812409103026,0.0796611266776
2000-09-29,0.10110636327,0.0880389951261,0.0880389951261,0.0880389951261,0.0900850670882,0.0884496798902
2000-10-02,0.135818296642,0.110938847962,0.110938847962,0.110938847962,0.1115570185,0.134781451375
2000-10-03,0.141055135431,0.115903879254,0.115903879254,0.115903879254,0.116078582701,0.135849662246
2000-10-04,0.138672365791,0.113150116751,0.113150116751,0.113150116751,0.113437959406,0.134178271024
2000-10-05,0.134865974051,0.109421911467,0.109421911467,0.109421911467,0.110027016875,0.132991977085
2000-10-06,0.149332397357,0.124921920176,0.124921920176,0.124921920176,0.124663087088,0.139905087547
2000-10-09,0.159914522886,0.1201957062,0.1201957062,0.1201957062,0.135748529383,0.144749944878
2000-10-10,0.16740723354,0.128432181824,0.128432181824,0.128432181824,0.143587878893,0.148731410345
2000-10-11,0.181948879356,0.143637336233,0.143637336233,0.143637336233,0.157844162951,0.154880637287
2000-10-12,0.21513213528,0.178533584215,0.178533584215,0.178533584215,0.190602513335,0.1694521818
2000-10-13,0.191160643667,0.153286733625,0.153286733625,0.153286733625,0.166912393432,0.158689949685
2000-10-16,0.184991211519,0.147371143612,0.147371143612,0.147371143612,0.161530874541,0.157094021431
2000-10-17,0.194341154025,0.157786362844,0.157786362844,0.157786362844,0.171476953036,0.162377038266
2000-10-18,0.202062539225,0.166039063416,0.166039063416,0.166039063416,0.179269703823,0.16598152796
2000-10-19,0.172153589044,0.13469391661,0.13469391661,0.13469391661,0.149897127841,0.152906414452
2000-10-20,0.165405260205,0.127645548366,0.127645548366,0.127645548366,0.143308155082,0.149937774746
2000-10-23,0.169440117749,0.132489785239,0.132489785239,0.132489785239,0.148019679347,0.153001782048
2000-10-24,0.165914117497,0.128555021233,0.128555021233,0.128555021233,0.144264803399,0.150960550972
2000-10-25,0.185379971033,0.149060655272,0.149060655272,0.149060655272,0.16350496266,0.159725664151
2000-10-26,0.201333239194,0.165496037644,0.165496037644,0.165496037644,0.178821863428,0.16613660204
2000-10-27,0.182945215894,0.145869387052,0.145869387052,0.145869387052,0.160312653532,0.157485246856
2000-10-30,0.174279212589,0.136921886637,0.136921886637,0.136921886637,0.151950220846,0.154099836915
2000-10-31,0.153461429453,0.120104858249,0.120104858249,0.120104858249,0.1360780363,0.146631964823
2000-11-01,0.163098987078,0.124774708398,0.121754268675,0.13569262645,0.13569262645,0.125774405341
2000-11-02,0.159960594997,0.121221642805,0.118221786111,0.132329700326,0.132329700326,0.123183639836
2000-11-03,0.157383642383,0.118983949687,0.114904962151,0.129039894864,0.129039894864,0.120898875632
2000-11-06,0.163621090549,0.126035014833,0.122013590231,0.135783383838,0.135783383838,0.127015943861
2000-11-07,0.166294172614,0.129054760849,0.125076840718,0.138684767739,0.138684767739,0.129822598695
2000-11-08,0.171770008515,0.135273371309,0.131212073464,0.144487309951,0.144487309951,0.135159308527
2000-11-09,0.183477420947,0.148195747522,0.144764638194,0.157416790784,0.157416790784,0.146484817288
2000-11-10,0.193253448341,0.159585163671,0.155812633596,0.167852313307,0.167852313307,0.155874119994
2000-11-13,0.197227284973,0.163524381809,0.160764826051,0.172662962259,0.172662962259,0.160113200734
2000-11-14,0.179457255331,0.143451780943,0.140517161814,0.153408297826,0.153408297826,0.143860257994
2000-11-15,0.174192653301,0.137050016348,0.134816234059,0.148068200197,0.148068200197,0.139414058181
2000-11-16,0.165351132899,0.126967866205,0.124869935612,0.138630202914,0.138630202914,0.131558548353
2000-11-17,0.163050027661,0.124598215118,0.122110881615,0.135952453981,0.135952453981,0.129649266213
2000-11-20,0.183214155309,0.146985427376,0.145161289229,0.157902529177,0.157902529177,0.1487470499
2000-11-21,0.176752056216,0.139444778526,0.137765355083,0.150886745246,0.150886745246,0.142978554214
2000-11-22,0.184959315552,0.148379527611,0.147454424214,0.160163326464,0.160163326464,0.151126296811
2000-11-24,0.171373549465,0.133039353556,0.131955690237,0.145418967587,0.145418967587,0.138759498731
2000-11-27,0.178151581728,0.140967193933,0.139392000649,0.152407822725,0.152407822725,0.145209477783
2000-11-28,0.182995502271,0.146791327066,0.145269418025,0.157981966988,0.157981966988,0.150319021695
2000-11-29,0.181484336323,0.145078663849,0.143583755889,0.156373062083,0.156373062083,0.149239546263
2000-11-30,0.224456379581,0.163053890913,0.162588777164,0.174481023901,0.174481023901,0.165026909359
2000-12-01,0.176639052153,0.141516590058,0.145115125201,0.156202917784,0.156202917784,0.144051036131
2000-12-04,0.178501120262,0.143801624201,0.146572182358,0.157471976637,0.157471976637,0.145701449317
2000-12-05,0.155919254065,0.118310654759,0.121983439049,0.13389608598,0.13389608598,0.126188395394
2000-12-06,0.156421480689,0.119198956427,0.123283700088,0.135297543134,0.135297543134,0.127371570428
2000-12-07,0.158285341993,0.120728461809,0.125404992573,0.137352541674,0.137352541674,0.129378114699
2000-12-08,0.134471278951,0.0928590281927,0.0989162420409,0.111844663891,0.111844663891,0.108465335648
2000-12-11,0.142859642831,0.101983613315,0.107883934425,0.120405539277,0.120405539277,0.116064880505
2000-12-12,0.153420437246,0.114124034039,0.119384353749,0.131425037744,0.131425037744,0.125670962584
2000-12-13,0.143208649249,0.102784116745,0.108617395753,0.121173365778,0.121173365778,0.117220413731
2000-12-14,0.152791536468,0.11367081041,0.119481825236,0.131676561903,0.131676561903,0.126200812625
2000-12-15,0.165861779215,0.12980610676,0.13378425344,0.145386275084,0.145386275084,0.138062698687
2000-12-18,0.174629287402,0.139385141686,0.143105511987,0.154273136835,0.154273136835,0.14596312626
2000-12-19,0.169966836882,0.134075077623,0.137716151625,0.149036301923,0.149036301923,0.142020524762
2000-12-20,0.206063895812,0.176116848779,0.177321022721,0.187052417879,0.187052417879,0.174236326075
2000-12-21,0.188289922068,0.1574843971,0.155410065218,0.165481597919,0.165481597919,0.157561081966
2000-12-22,0.170920545718,0.13711825957,0.135680142831,0.146395519155,0.146395519155,0.142170802355
2000-12-26,0.181099957826,0.147768134622,0.150320081199,0.161197252741,0.161197252741,0.153378816541
2000-12-27,0.175744208867,0.140791587193,0.14330987603,0.154229088806,0.154229088806,0.148342426343
2000-12-28,0.163060507799,0.125999167907,0.129993709076,0.141570335667,0.141570335667,0.137790879075
2000-12-29,0.16506848656,0.126566789235,0.132286831216,0.143803781491,0.143803781491,0.139919519298
2001-01-02,0.161975449158,0.0983504785982,0.14812856419,0.166669505904,0.166669505904,0.0802317446926
2001-01-03,0.133307214009,0.06751236799,0.111383464241,0.133124648183,0.133124648183,0.0802317446926
2001-01-04,0.135990863059,0.0712125216355,0.114608075661,0.134414117825,0.134414117825,0.0802317446926
2001-01-05,0.149774906263,0.0872735394324,0.130918129299,0.147971462214,0.147971462214,0.0802317446926
2001-01-08,0.159167262463,0.0974780231812,0.14419904574,0.158388169054,0.158388169054,0.0802317446926
2001-01-09,0.14340608013,0.0796750290393,0.12512310481,0.141593036508,0.141593036508,0.0802317446926
2001-01-10,0.133122018258,0.0682778087891,0.112926790386,0.130065332019,0.130065332019,0.0802317446926
2001-01-11,0.124349010135,0.0584173401675,0.10263197567,0.12051094317,0.12051094317,0.0802317446926
2001-01-12,0.113727304551,0.0467075189081,0.0899854017999,0.108478292259,0.108478292259,0.0802317446926
2001-01-16,0.119359671132,0.0525786672779,0.0996304145588,0.114895950731,0.114895950731,0.0802317446926
2001-01-17,0.116099308221,0.0487863595999,0.095892118427,0.111580494635,0.111580494635,0.0802317446926
2001-01-18,0.102717758147,0.0334457469079,0.082479150089,0.097213081902,0.097213081902,0.0802317446926
2001-01-19,0.101253856844,0.0321004704662,0.0811663561136,0.0948064697585,0.0948064697585,0.0802317446926
2001-01-22,0.100990841758,0.032202134331,0.0791513206313,0.0939429503857,0.0939429503857,0.0802317446926
2001-01-23,0.0866026251391,0.0158261916452,0.06448108339,0.0782849137062,0.0782849137062,0.0802317446926
2001-01-24,0.0900824163754,0.0196606774609,0.0692641343662,0.0820183292871,0.0820183292871,0.0802317446926
2001-01-25,0.0948358780776,0.0249838818363,0.0741389342696,0.0873089377291,0.0873089377291,0.0802317446926
