Date,en_a0.1_r0.0,en_a0.1_r0.1,en_a0.1_r0.2,en_a0.1_r0.3,en_a0.1_r0.4,en_a0.1_r0.5,en_a0.1_r0.6,en_a0.1_r0.7,en_a0.1_r0.8,en_a0.1_r0.9,en_a0.1_r1.0,en_a0.2_r0.0,en_a0.2_r0.1,en_a0.2_r0.2,en_a0.2_r0.3,en_a0.2_r0.4,en_a0.2_r0.5,en_a0.2_r0.6,en_a0.2_r0.7,en_a0.2_r0.8,en_a0.2_r0.9,en_a0.2_r1.0,en_a0.3_r0.0,en_a0.3_r0.1,en_a0.3_r0.2,en_a0.3_r0.3,en_a0.3_r0.4,en_a0.3_r0.5,en_a0.3_r0.6,en_a0.3_r0.7,en_a0.3_r0.8,en_a0.3_r0.9,en_a0.3_r1.0,en_a0.4_r0.0,en_a0.4_r0.1,en_a0.4_r0.2,en_a0.4_r0.3,en_a0.4_r0.4,en_a0.4_r0.5,en_a0.4_r0.6,en_a0.4_r0.7,en_a0.4_r0.8,en_a0.4_r0.9,en_a0.4_r1.0
2000-01-03,0.0101689111189,-0.0001613266979,0.00527745855677,0.011432141932,0.0175974977731,0.0237696801762,0.0299528044086,0.0361482986948,0.0423484185909,0.0485583673278,0.0535753974714,0.00755309082193,0.00563823085348,0.0178671732723,0.0301313397593,0.0424352952021,0.0535805726563,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.00706245983488,0.0120565971898,0.0303072787175,0.0486395670458,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.00710402629799,0.0183946771614,0.0426059747583,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886
2000-01-04,0.0308724259331,0.0185065348752,0.0217828971561,0.0257916111313,0.0298074404458,0.0338273401297,0.0378545620684,0.0418902322818,0.0459282236607,0.0499726478817,0.0535753974714,0.0277952618042,0.0220177213397,0.0299833059713,0.0379715133533,0.0459859325355,0.0535805726563,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0271298826308,0.0261982067743,0.0380867864586,0.0500282522378,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0270753257862,0.0303273668621,0.0460994504444,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886
2000-01-05,0.0263488918061,0.0145062802525,0.0182460187194,0.0227145831161,0.0271910250932,0.0316721280522,0.0361613288889,0.0406598183812,0.0451611228483,0.0496695878712,0.0535753974714,0.0233498599903,0.0185078317748,0.0273869927488,0.0362914767546,0.0452250819501,0.0535805726563,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0227168247581,0.0231678629456,0.0364197496809,0.0497306769458,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0226858029385,0.0277703628394,0.045350848779,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886
2000-01-06,0.0212810608806,0.00997265834674,0.0142375564912,0.0192272846989,0.0242257543603,0.0292295543644,0.0342423312854,0.0392653492938,0.0442917419276,0.0493261198594,0.0535753974714,0.0183654332523,0.0145299569345,0.0244445044299,0.0343874352761,0.04436278462,0.0535805726563,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0177736783011,0.019733473273,0.0345304413328,0.0493934249482,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.017770447029,0.0248724249471,0.0445024335582,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886
2000-01-07,-0.00906764238908,-0.0167623833822,-0.0094005869555,-0.00133752433102,0.00673937406,0.0148255500547,0.0229258867137,0.0310420810071,0.0391649502194,0.0473006682845,0.0535753974714,-0.0116866202916,-0.00892781084108,0.00709247339876,0.0231591878747,0.0392777652726,0.0535805726563,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,-0.0120680441352,-0.000519329699329,0.02338907609,0.0474046295839,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,-0.0118816025343,0.00778311046747,0.039499277847,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886
2000-01-10,-0.0088313752049,-0.0168290542926,-0.00945953492945,-0.00138880813127,0.00669576713745,0.0147896298534,0.0228976661607,0.0310215741087,0.0391521652059,0.0472956172843,0.0535753974714,-0.0114415328159,-0.00898630900049,0.00704920151172,0.0231311872647,0.0392650844295,0.0535805726563,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,-0.0118383740634,-0.000569835429808,0.0233612921437,0.0473996699957,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,-0.0116760602565,0.00774049373376,0.0394868011526,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886
2000-01-11,-0.00287319563732,-0.0115620457056,-0.00480263909301,0.00266261721711,0.010140718379,0.0176273293474,0.0251270926691,0.0326416211286,0.040162182554,0.0476946468032,0.0535753974714,-0.00549507002794,-0.00436494855682,0.0104676849152,0.0253432382531,0.0402668723017,0.0535805726563,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,-0.00592675094977,0.00342012232855,0.0255562266794,0.0477914779595,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,-0.00580292961264,0.0111072199586,0.0404724612596,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886
2000-01-12,-0.000476168828939,-0.00929523475268,-0.00279840797888,0.00440626642571,0.0116233537455,0.0188486161913,0.0260865914708,0.0333388556723,0.0405968730144,0.0478663808091,0.0535753974714,-0.00313313094153,-0.00237601113668,0.0119389290747,0.0262952589923,0.0406980209668,0.0535805726563,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,-0.00357661403454,0.00513731716482,0.0265008808535,0.0479601039583,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,-0.00345633006828,0.0125561889047,0.04089666887,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886
2000-01-13,-0.00873163648436,-0.0168290542926,-0.00945953492945,-0.00138880813127,0.00669576713745,0.0147896298534,0.0228976661607,0.0310215741087,0.0391521652059,0.0472956172843,0.0535753974714,-0.0113229644455,-0.00898630900049,0.00704920151172,0.0231311872647,0.0392650844295,0.0535805726563,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,-0.0117251498907,-0.000569835429808,0.0233612921437,0.0473996699957,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,-0.0115732000517,0.00774049373376,0.0394868011526,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886
2000-01-14,-0.0244901522023,-0.0304965842531,-0.0215438636933,-0.0119019820548,-0.0022436476231,0.0074259921808,0.0171124556194,0.0268176619988,0.0365312387086,0.0462601627537,0.0535753974714,-0.0267618589187,-0.0209784258309,-0.00182153100476,0.0173910650192,0.036665512864,0.0535805726563,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,-0.0270081675257,-0.0109235051273,0.0176655859316,0.0463829549107,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,-0.0267403604659,-0.000995932415242,0.0369290800436,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886,0.0559736413886
