Date,realCorr_0.05,realCorr_0.1,realCorr_0.15,realCorr_0.2
2000-05-01,0.137693736383,0.0457739662223,0.0457739662223,0.0459283895045
2000-05-02,0.158559579566,0.0661029367717,0.0661029367717,0.0666162830679
2000-05-03,0.183484096666,0.0903765520738,0.0903765520738,0.0913190383698
2000-05-04,0.186132500374,0.0837890175712,0.0837890175712,0.0846112973342
2000-05-05,0.157993914062,0.0587930687079,0.0587930687079,0.0591674613855
2000-05-08,0.160971941844,0.0640395071448,0.0640395071448,0.0645043449351
2000-05-09,0.169166029575,0.0697500155118,0.0697500155118,0.0703135591318
2000-05-10,0.176662070956,0.0770848112126,0.0770848112126,0.0777759739272
2000-05-11,0.164624114564,0.0608289763914,0.0608289763914,0.0612278311671
2000-05-12,0.15340015682,0.0476669927162,0.0476669927162,0.047828611915
2000-05-15,0.148683782432,0.0385270387542,0.0385270387542,0.038523016859
2000-05-16,0.142191525979,0.0345692622719,0.0345692622719,0.0344918450757
2000-05-17,0.144080454423,0.031849033986,0.031849033986,0.0317202505711
2000-05-18,0.148675168129,0.0317585714385,0.0317585714385,0.031625233175
2000-05-19,0.160468653761,0.0432700739324,0.0432700739324,0.0433387025895
2000-05-22,0.164940557389,0.0476656955671,0.0476656955671,0.0478096243
2000-05-23,0.159182733347,0.0467244394214,0.0467244394214,0.0468486686814
2000-05-24,0.149232090062,0.0347999962164,0.0347999962164,0.0347090188439
2000-05-25,0.148947249547,0.0368752372199,0.0368752372199,0.0368182557895
2000-05-26,0.148087148883,0.0360886581626,0.0360886581626,0.0360147306022
2000-05-30,0.138968705236,0.0295784776818,0.0295784776818,0.029385720535
2000-05-31,0.139277458604,0.0355167692203,0.0355167692203,0.0359752296496
2000-06-01,0.0985305571636,0.0208580081447,0.0208580081447,0.0209764793636
2000-06-02,0.0891631378858,0.0140780915997,0.0140780915997,0.0141061229025
2000-06-05,0.0955169532135,0.0237087784337,0.0237087784337,0.0238580994928
2000-06-06,0.0980726545356,0.026417464985,0.026417464985,0.0265987681241
2000-06-07,0.0910150050039,0.0220486005021,0.0220486005021,0.0221705711292
2000-06-08,0.0931981652216,0.0243684101961,0.0243684101961,0.0245173456124
2000-06-09,0.082860341264,0.0195328779377,0.0195328779377,0.0196164598921
2000-06-12,0.0785576980962,0.0209971663147,0.0209971663147,0.0210966751192
2000-06-13,0.0737370855513,0.0160060910909,0.0160060910909,0.0160382396174
2000-06-14,0.0581783001574,0.0145926829545,0.0145926829545,0.0146036302785
2000-06-15,0.0494069540946,0.00843497715045,0.00843497715045,0.00836351232428
2000-06-16,0.0339226769215,0.00709934438554,0.00709934438554,0.00700768181501
2000-06-19,0.0235812573468,0.00817474035849,0.00817474035849,0.0080939871463
2000-06-20,0.0254663846782,0.0101834485582,0.0101834485582,0.0101256463029
2000-06-21,0.0263102096303,0.00814785300517,0.00814785300517,0.00806082208276
2000-06-22,0.0366892666939,0.0190229457827,0.0190229457827,0.0190732599471
2000-06-23,0.0364118578142,0.0217316323339,0.0217316323339,0.0218139285784
2000-06-26,0.0429200979079,0.0226514931106,0.0226514931106,0.0227426919981
2000-06-27,0.0380994704614,0.0176604023318,0.0176604023318,0.0176842407406
2000-06-28,0.0297042760246,0.00598066071718,0.00598066071718,0.0058508416467
2000-06-29,0.028163823004,0.00145623771385,0.00145623771385,0.00126507911463
2000-06-30,0.0256727466683,0.000363123261215,0.000363123261215,-0.000238834927998
2000-07-03,0.02738289843,-0.00138542045228,-0.00138542045228,-0.00293548775663
2000-07-05,0.0338553668513,0.00871927964859,0.00871927964859,0.00747876888405
2000-07-06,0.029582878813,0.00715962500738,0.00715962500738,0.00586143550701
2000-07-07,0.0177357595399,-0.00568814473898,-0.00568814473898,-0.007399402891
2000-07-10,0.0226831433138,0.00276097598304,0.00276097598304,0.00130715085769
2000-07-11,0.0184106552755,0.00120132134183,0.00120132134183,-0.000310182519356
2000-07-12,0.0376986030562,0.00069521447794,0.00069521447794,-0.000840798696881
2000-07-13,0.0151850109784,0.000791139215591,0.000791139215591,-0.000750429181926
2000-07-14,0.00469197294292,-0.00445597404834,-0.00445597404834,-0.0061713154618
2000-07-17,0.00849324944505,-0.00338174043278,-0.00338174043278,-0.00507183643424
2000-07-18,0.0106492506987,-0.00102820471473,-0.00102820471473,-0.00265277833481
2000-07-19,0.0100323650936,-0.00168481949148,-0.00168481949148,-0.0033386409472
2000-07-20,0.00518682341439,-0.00693191769215,-0.00693191769215,-0.00875951169069
2000-07-21,0.00526316126445,-0.0068359929545,-0.0068359929545,-0.00866914217573
2000-07-24,0.014956823177,0.000634811364218,0.000634811364218,-0.000971705701967
2000-07-25,0.0113590698349,-0.00325773078376,-0.00325773078376,-0.00499537416201
2000-07-26,0.013376440264,-0.00105468791531,-0.00105468791531,-0.00273154696106
2000-07-27,0.0129675216924,-0.00148554084148,-0.00148554084148,-0.00318453993877
2000-07-28,0.0244635715048,0.00794187372012,0.00794187372012,0.00653110780962
2000-07-31,0.0386643382118,0.0166210992122,0.0166210992122,0.0142326205167
2000-08-01,0.0341914793142,0.0175214343534,0.0127201506262,0.0127201506262
2000-08-02,0.0306838768007,0.0134609608796,0.0087734690668,0.0087734690668
2000-08-03,0.0331186055738,0.0135642025648,0.00881175101977,0.00881175101977
2000-08-04,0.0218123851068,0.0031810388664,-0.00118618259824,-0.00118618259824
2000-08-07,0.0270315339719,0.00652273163078,0.00195152113372,0.00195152113372
2000-08-08,0.025579092071,0.00485253580741,0.000292500675934,0.000292500675934
2000-08-09,0.0259409045205,0.00804000892738,0.00328260552891,0.00328260552891
2000-08-10,0.028508231339,0.00829747025701,0.00346848636087,0.00346848636087
2000-08-11,0.0220415783175,0.00354301986709,-0.00114237913564,-0.00114237913564
2000-08-14,0.0177384205896,-0.00144273303753,-0.00597461714398,-0.00597461714398
2000-08-15,0.018540039675,-0.000491317900194,-0.00512457449911,-0.00512457449911
2000-08-16,0.0189438778475,-2.54632181512e-06,-0.00471731376119,-0.00471731376119
2000-08-17,0.0178649336245,-0.0039859215042,-0.00859020692866,-0.00859020692866
2000-08-18,0.0151528664727,-0.0071211386322,-0.0116513541488,-0.0116513541488
2000-08-21,0.0172803998963,-0.00462760392219,-0.00932539636416,-0.00932539636416
2000-08-22,0.0205769663596,-0.00352199222534,-0.0083277769499,-0.0083277769499
2000-08-23,0.0177565910272,-0.0040355983692,-0.00887986105285,-0.00887986105285
2000-08-24,0.0156412051983,-0.00647683858116,-0.0112768243359,-0.0112768243359
2000-08-25,0.0123987789409,-0.0102288958276,-0.0149283302324,-0.0149283302324
2000-08-28,0.0126037299626,-0.00997144218516,-0.0147424567655,-0.0147424567655
2000-08-29,0.0174250912672,-0.00709240071378,-0.0120475423346,-0.0120475423346
2000-08-30,0.0228674171837,-0.000743559338032,-0.00603178930634,-0.00603178930634
2000-08-31,0.00272426805853,-0.0191630467768,-0.0268603141595,-0.0268603141595
2000-09-01,-0.000684364675904,-0.0114048445711,-0.0188155074696,-0.0188155074696
2000-09-05,0.0149376860437,0.00643035806656,-0.00184814001706,-0.00184814001706
2000-09-06,0.0236150618345,0.0140854894695,0.00539938155371,0.00539938155371
2000-09-07,0.0145316859844,0.00369408818881,-0.00458377359099,-0.00458377359099
2000-09-08,0.00625039248239,-0.00353531650073,-0.011547881136,-0.011547881136
2000-09-11,0.00994061364332,-0.00382373756661,-0.0118847962524,-0.0118847962524
2000-09-12,0.0172838226071,-0.00218411962894,-0.0103808360413,-0.0103808360413
2000-09-13,0.0136601162741,-0.00409210767088,-0.0122640999954,-0.0122640999954
2000-09-14,0.0153848652692,-0.00438053644894,-0.0126010224753,-0.0126010224753
2000-09-15,0.0133732553128,-0.00220106543087,-0.0105816151107,-0.0105816151107
2000-09-18,0.0271807129094,0.0113153202531,0.00226218246371,0.00226218246371
2000-09-19,0.0186214966505,0.00601397772627,-0.0028610276495,-0.0028610276495
2000-09-20,0.0214183259269,0.00919602532434,0.000115631350928,0.000115631350928
2000-09-21,0.0232701456151,0.0112983744511,0.00206140339425,0.00206140339425
2000-09-22,0.0232835706234,0.0157915015281,0.00628986998814,0.00628986998814
2000-09-25,0.0279704392836,0.02113296916,0.0113283249661,0.0113283249661
2000-09-26,0.0293418124682,0.0249319917071,0.0148940664277,0.0148940664277
2000-09-27,0.0280885852939,0.0234867425891,0.013452621683,0.013452621683
2000-09-28,0.00947168187663,0.00669422621216,-0.00264226399608,-0.00264226399608
2000-09-29,0.0209920382345,0.0153519419073,0.00556251657405,0.00556251657405
2000-10-02,0.018545107622,0.00167922765528,0.0268246862892,0.0268246862892
2000-10-03,0.0209648332307,0.00667225511112,0.0315214707584,0.0315214707584
2000-10-04,0.0170541432933,0.00444235100612,0.0293336040419,0.0293336040419
2000-10-05,0.0176941256816,0.000659118825947,0.0256651581693,0.0256651581693
2000-10-06,0.0292998445462,0.0138847282616,0.0382089580517,0.0382089580517
2000-10-09,0.0361483585368,0.0333269817671,0.0781374070301,0.0781374070301
2000-10-10,0.0538604175769,0.0400286692804,0.0844628278015,0.0844628278015
2000-10-11,0.0696117239583,0.0534872845255,0.0972287208478,0.0972287208478
2000-10-12,0.0985717502134,0.0842654287201,0.126502996192,0.126502996192
2000-10-13,0.076963098504,0.0618423531374,0.10506768946,0.10506768946
2000-10-16,0.0716196424353,0.0557291482956,0.0991783933806,0.0991783933806
2000-10-17,0.076966330712,0.0640618065986,0.107058399687,0.107058399687
2000-10-18,0.0870679053161,0.071074142659,0.113679920014,0.113679920014
2000-10-19,0.0605582882473,0.0430591217921,0.0869145624091,0.0869145624091
2000-10-20,0.0549425491635,0.0366352451497,0.0807291445933,0.0807291445933
2000-10-23,0.0619470370977,0.0401302235586,0.0840604384099,0.0840604384099
2000-10-24,0.0650682660437,0.0369459169734,0.0810252663441,0.0810252663441
2000-10-25,0.0810304950694,0.0551750200187,0.0984630219768,0.0984630219768
2000-10-26,0.0942699754288,0.0702974980494,0.11293964895,0.11293964895
2000-10-27,0.0774942968627,0.0534215548766,0.0969164758686,0.0969164758686
2000-10-30,0.0704491912407,0.045399552864,0.0893325765076,0.0893325765076
2000-10-31,0.0500293291326,0.0303297515127,0.0723863281407,0.0723863281407
2000-11-01,-0.0191049738658,0.0149729333719,0.0318263790886,0.0656762842267
2000-11-02,-0.022009144984,0.0118131525104,0.0289221393762,0.0627340452831
2000-11-03,-0.023528621072,0.0095592001985,0.0268751665588,0.0606556344999
2000-11-06,-0.0175858630029,0.0163634510616,0.0334007847713,0.0672154268067
2000-11-07,-0.0150063975696,0.0193797260368,0.036341501273,0.0701628796308
2000-11-08,-0.00738715324406,0.0253605038609,0.0420877930166,0.0759373807341
2000-11-09,0.00227252483567,0.0378467267526,0.0539907715695,0.0879156900955
2000-11-10,0.00856956462114,0.0486036480556,0.0642571567585,0.0982448800928
2000-11-13,0.00984858036979,0.0527727687803,0.0682889147122,0.102291724875
2000-11-14,-0.00446669222937,0.0340493562219,0.0506554127856,0.0845074903341
2000-11-15,-0.00914870286618,0.028419172789,0.0454132092914,0.0792093935303
2000-11-16,-0.0177953947184,0.0191656916268,0.0367419538039,0.0704559997907
2000-11-17,-0.01882615816,0.0169940866416,0.034772913645,0.0684561181414
2000-11-20,0.00288120660322,0.0383738180548,0.0550926179109,0.0889155723252
2000-11-21,0.00258175693343,0.0315084251015,0.0486814247326,0.0824395387384
2000-11-22,0.0065435986422,0.0402889947024,0.0570774108405,0.0908840141772
2000-11-24,-0.00382345359264,0.0260123446521,0.0436522795701,0.0773403599077
2000-11-27,0.00610788140182,0.0334753739007,0.0508013589347,0.0845283851505
2000-11-28,-0.00350239081378,0.0391267542847,0.0562359123026,0.0899887619254
2000-11-29,-0.00487113108646,0.0376962832465,0.0549682737474,0.0886956501987
2000-11-30,0.0385878076082,0.0826360438173,0.0896866332625,0.125216515827
2000-12-01,0.014060998331,0.0120352558525,0.0120352558525,0.0608288839403
2000-12-04,0.0196625496164,0.0176674064208,0.0176674064208,0.0632954254094
2000-12-05,-0.00549693317181,-0.00802453906416,-0.00802453906416,0.03975708763
2000-12-06,-0.0118193884871,-0.0119208558646,-0.0119208558646,0.0403721417986
2000-12-07,-0.00872632206673,-0.0105356531801,-0.0105356531801,0.0425862004596
2000-12-08,-0.0278203368244,-0.0345516359111,-0.0345516359111,0.0178696572652
2000-12-11,-0.0163131818878,-0.0241088679474,-0.0241088679474,0.0270688407728
2000-12-12,-0.0055010107507,-0.0120334655022,-0.0120334655022,0.0385402853954
2000-12-13,-0.0202292534704,-0.0257297680663,-0.0257297680663,0.0279623081787
2000-12-14,-0.0132384897658,-0.0174125154811,-0.0174125154811,0.038255564218
2000-12-15,-0.00396869758859,-0.00254341049115,-0.00254341049115,0.0524200606096
2000-12-18,0.00831800102748,0.00869816769049,0.00869816769049,0.0620400516102
2000-12-19,0.0055054481586,0.00527273545442,0.00527273545442,0.0575214513858
2000-12-20,0.0388286804565,0.044922984043,0.044922984043,0.0959235062721
2000-12-21,0.0335683805706,0.0406451584214,0.0406451584214,0.078360404201
2000-12-22,0.022810576778,0.0255994287941,0.0255994287941,0.0605448193143
2000-12-26,0.00990302909868,0.0153663883467,0.0153663883467,0.0704172762839
2000-12-27,0.0157297903367,0.0161267146768,0.0161267146768,0.0653937272824
2000-12-28,-0.000643713058125,-0.00145011647916,-0.00145011647916,0.0521226982891
2000-12-29,0.00617124868626,-0.000339885687847,-0.000339885687847,0.0544209150733
2001-01-02,-0.0178811468535,0.00424393033161,0.00424393033161,0.0482512109467
2001-01-03,-0.0223901857777,-0.0101373659405,-0.0101373659405,0.0274377922406
2001-01-04,-0.0122874111964,0.00172787748072,0.00172787748072,0.034982091639
2001-01-05,0.00607708737714,0.0231764995218,0.0231764995218,0.0527070168341
2001-01-08,0.00692987912178,0.0310913676032,0.0310913676032,0.0615128532869
2001-01-09,-0.00692515348159,0.0136637515743,0.0136637515743,0.0454091860324
2001-01-10,-0.0138105959042,0.00555096424524,0.00555096424524,0.036639358628
2001-01-11,-0.0214212287557,-0.00300416005393,-0.00300416005393,0.0283768548772
2001-01-12,-0.0277542747737,-0.0106494772656,-0.0106494772656,0.0196790541617
2001-01-16,-0.0325522554376,-0.00682021842836,-0.00682021842836,0.0246183611006
2001-01-17,-0.0369533491916,-0.0114597316682,-0.0114597316682,0.0209874459277
2001-01-18,-0.0553985434467,-0.0254237326803,-0.0254237326803,0.00779129012576
2001-01-19,-0.0537960108695,-0.0222513056014,-0.0222513056014,0.00896078492011
2001-01-22,-0.0469206308312,-0.0194690775197,-0.0194690775197,0.010501757304
2001-01-23,-0.0650290736954,-0.0332766191048,-0.0332766191048,-0.00310189372811
2001-01-24,-0.0638718428389,-0.0297313388664,-0.0297313388664,0.000642720662122
2001-01-25,-0.0588816050474,-0.0260701791854,-0.0260701791854,0.00505256569318
2001-01-26,-0.054825274997,-0.0223529836035,-0.0223529836035,0.00673761723197
2001-01-29,-0.0527094613853,-0.0184677252102,-0.0184677252102,0.00895209630927
2001-01-30,-0.0528087382376,-0.0186314030274,-0.0186314030274,0.00881625883764
2001-01-31,-0.0695588442439,-0.0273957812708,-0.0273957812708,-0.0135344119613
2001-02-01,-0.0339423280046,-0.0339423280046,-0.0339423280046,-0.0402804042404
2001-02-02,-0.0310450942757,-0.0310450942757,-0.0310450942757,-0.0374166961692
2001-02-05,-0.0286076156605,-0.0286076156605,-0.0286076156605,-0.0350032627262
2001-02-06,-0.0294192386747,-0.0294192386747,-0.0294192386747,-0.0361379119877
2001-02-07,-0.0378150027268,-0.0378150027268,-0.0378150027268,-0.0419554602887
2001-02-08,-0.0404038679649,-0.0404038679649,-0.0404038679649,-0.0440987433633
2001-02-09,-0.0375979110487,-0.0375979110487,-0.0375979110487,-0.0402264895183
2001-02-12,-0.0370457316139,-0.0370457316139,-0.0370457316139,-0.0402084490809
2001-02-13,-0.0418722297866,-0.0418722297866,-0.0418722297866,-0.0449092034738
2001-02-14,-0.0389293714022,-0.0389293714022,-0.0389293714022,-0.0425497817975
2001-02-15,-0.0484150797972,-0.0484150797972,-0.0484150797972,-0.0525456301028
2001-02-16,-0.0325067042047,-0.0325067042047,-0.0325067042047,-0.036390109958
2001-02-20,-0.0099779961494,-0.0099779961494,-0.0099779961494,-0.0137507738492
2001-02-21,0.00177654899004,0.00177654899004,0.00177654899004,-0.00294435938339
2001-02-22,0.0117384257099,0.0117384257099,0.0117384257099,0.00665532310504
2001-02-23,0.0187726914415,0.0187726914415,0.0187726914415,0.0124728138784
2001-02-26,0.00352506409623,0.00352506409623,0.00352506409623,-0.00280015793054
2001-02-27,0.0086149600909,0.0086149600909,0.0086149600909,0.00422388874157
2001-02-28,0.0611904154374,0.0611904154374,0.0611904154374,0.0148090494245
2001-03-01,0.0500803349649,0.0500803349649,0.061047018207,0.0227722117319
2001-03-02,0.04727937593,0.04727937593,0.0580332878482,0.0183975134511
2001-03-05,0.0463370973288,0.0463370973288,0.0570574792595,0.0165691498134
2001-03-06,0.0364768655138,0.0364768655138,0.0470152609201,0.00586478334789
2001-03-07,0.0212060773565,0.0212060773565,0.0314905961232,-0.0101393218016
2001-03-08,0.0217086781423,0.0217086781423,0.0323147635275,-0.00897506437084
2001-03-09,0.0346238300006,0.0346238300006,0.045637559047,0.00397725030286
2001-03-12,0.0790699617851,0.0790699617851,0.0911334327007,0.0488625979307
2001-03-13,0.0545693240479,0.0545693240479,0.066177430994,0.0234474164785
2001-03-14,0.0737957749329,0.0737957749329,0.0859955231355,0.0430520046945
2001-03-15,0.0634644639657,0.0634644639657,0.075703052696,0.0329525750288
2001-03-16,0.0735787955733,0.0735787955733,0.0864874411078,0.044568447481
2001-03-19,0.0742978849124,0.0742978849124,0.08720926807,0.0444340724958
2001-03-20,0.0849755662016,0.0849755662016,0.0983381933741,0.0555390903958
2001-03-21,0.100965332575,0.100965332575,0.114109390176,0.0683705927339
2001-03-22,0.109577469799,0.109577469799,0.123081458546,0.0771524568478
2001-03-23,0.0890106722806,0.0890106722806,0.102098950507,0.0555313028547
2001-03-26,0.0779155803701,0.0779155803701,0.0907486930092,0.0433507769293
2001-03-27,0.063080851196,0.063080851196,0.0753922735491,0.0264889741251
2001-03-28,0.0762282987697,0.0762282987697,0.0891373243258,0.0405463580002
2001-03-29,0.0827398718142,0.0827398718142,0.0958705289997,0.0467523074729
2001-03-30,0.076355098634,0.076355098634,0.0897031934115,0.0411110114733
2001-04-02,0.1017343191,0.0997071962619,0.112428671237,0.0334816965664
2001-04-03,0.136396026279,0.134053319295,0.148371538215,0.0680776165759
2001-04-04,0.132121842068,0.129871385471,0.143889285132,0.0629476743411
2001-04-05,0.0936742737815,0.0918461030294,0.104152666543,0.0237414584878
2001-04-06,0.113674846685,0.111716227863,0.124617954042,0.042484866382
2001-04-09,0.117725932282,0.115775539395,0.128753651721,0.0457590929688
2001-04-10,0.100397305463,0.0987452488303,0.110155973018,0.0253461235398
2001-04-11,0.0859866588799,0.0844102268385,0.0961441740162,0.0133514422523
2001-04-12,0.0688285169229,0.0675144544138,0.077660371587,-0.00649514865411
2001-04-16,0.0695295692621,0.0681861318542,0.0785666832921,-0.00515599231848
2001-04-17,0.0608950524018,0.0596090280659,0.0698694314807,-0.0130303921604
2001-04-18,0.052838773203,0.0517381222869,0.0606870655531,-0.0241098348744
2001-04-19,0.060540614906,0.0594885948091,0.0676361954461,-0.0199132762444
2001-04-20,0.077449065523,0.0763155910563,0.0844166215922,-0.00537042371159
2001-04-23,0.10099852743,0.0995753434019,0.10921541324,0.0198756245373
2001-04-24,0.102847902415,0.101383753812,0.111310417715,0.0223739862324
2001-04-25,0.0932897159508,0.0919369015158,0.101295797303,0.0123042429475
2001-04-26,0.0764568155144,0.0752218585902,0.0842925550964,-0.00321477689008
2001-04-27,0.0631263742445,0.0621151550176,0.0697710189741,-0.0191973917914
2001-04-30,0.0540419451646,0.0548370615859,0.0634936884192,-0.0062184366091
2001-05-01,-0.00214025550414,0.00128852600344,0.00128852600344,-0.100293435928
2001-05-02,-1.93394107935e-05,0.00306827544303,0.00306827544303,-0.0991529078723
2001-05-03,0.0133107530849,0.0169356126007,0.0169356126007,-0.0851114910956
2001-05-04,-0.000642462583763,0.00175257369844,0.00175257369844,-0.10116239103
2001-05-07,0.00861036214663,0.0111606419987,0.0111606419987,-0.09203399687
2001-05-08,0.00767333700365,0.00959594969852,0.00959594969852,-0.0945782261675
2001-05-09,0.00452339958985,0.00648065590965,0.00648065590965,-0.0967214394367
2001-05-10,0.00507964703746,0.00635052034595,0.00635052034595,-0.0981669144803
2001-05-11,0.0074736370097,0.00772570038852,0.00772570038852,-0.099177873201
2001-05-14,0.0153560073217,0.0155973398093,0.0155973398093,-0.0918333917577
2001-05-15,0.0152407177023,0.0145985475407,0.0145985475407,-0.0945614369116
2001-05-16,-0.000297888964988,-0.00194264894239,-0.00194264894239,-0.111197227057
2001-05-17,-0.00494774742702,-0.00684333245675,-0.00684333245675,-0.115659070356
2001-05-18,-0.0107671308266,-0.0125560864154,-0.0125560864154,-0.119882792952
2001-05-21,-0.0167193480404,-0.0186932622789,-0.0186932622789,-0.125251213988
2001-05-22,-0.0100779082907,-0.0121090314725,-0.0121090314725,-0.119155870295
2001-05-23,-0.00333768260794,-0.00525034702623,-0.00525034702623,-0.112354495652
2001-05-24,-0.0155045873668,-0.0183508798156,-0.0183508798156,-0.125798481564
