Date,corr_0.05,corr_0.1,corr_0.15,corr_0.2,corr_0.25
2004-01-06,-0.0258653486814,-0.0299319276013,0.0110792418289,0.0110792418289,0.0102226905226
2004-01-07,-0.0285727850897,-0.0331718593585,0.00196891795959,0.00196891795959,0.00444151342678
2004-01-08,-0.026825121629,-0.0308263201482,0.00278366237067,0.00278366237067,0.00495852926461
2004-01-09,-0.0197269404205,-0.0222754196703,0.0112273771763,0.0112273771763,0.0103166934022
2004-01-12,-0.018406625127,-0.0212594246427,0.0117458508925,0.0117458508925,0.0106457034808
2004-01-13,-0.00878089214772,-0.0117309548392,0.0207821144948,0.0207821144948,0.016379883837
2004-01-14,-0.0130561422257,-0.0166873537744,0.0112273771763,0.0112273771763,0.0103166934022
2004-01-15,-0.0133964568293,-0.0188568141196,0.002413324002,0.002413324002,0.0047235220656
2004-01-16,-0.0148837580638,-0.0190190720289,-0.0017344657271,-0.0017344657271,0.00209144143661
2004-01-20,-0.0110707156787,-0.0136915990701,-0.000179044578689,-0.000179044578689,0.00307847167248
2004-01-21,-0.0149106506233,-0.0183369780539,-0.00662293219353,-0.00662293219353,-0.00101065359041
2004-01-22,-0.011440152651,-0.014661374849,-0.00388242826538,-0.00388242826538,0.000728399682313
2004-01-23,-0.00914243887276,-0.0120254653798,-0.00291954850684,-0.00291954850684,0.00133941839976
2004-01-26,-0.00813049911816,-0.0124727494041,-0.00506751104512,-0.00506751104512,-2.36233545412e-05
2004-01-27,-0.00249563374652,-0.00631265189067,0.000857902853586,0.000857902853586,0.00373649182973
2004-01-28,0.00595571256262,0.00268102028624,0.0114495876043,0.0114495876043,0.0104577024218
2004-01-29,0.00711025546599,0.00300874446999,0.0141160090452,0.0141160090452,0.0121497448544
2004-01-30,0.00230479743394,-0.00192764322791,0.0103385576848,0.0103385576848,0.00975267142441
2004-02-02,0.0412591754503,0.0100473486166,0.00462218015775,0.017703297304,0.0195025535397
2004-02-03,0.0413941861377,0.0120418211145,0.005952385729,0.019290579046,0.0204305660657
2004-02-04,0.0456983761017,0.0159466980141,0.00936874678603,0.0229482510817,0.0225690430453
2004-02-05,0.0463690816112,0.0154453069981,0.00851997514924,0.0218440364839,0.0219234582376
2004-02-06,0.0338825612578,0.00714731784178,-0.00252283115562,0.0100428973853,0.0150238608847
2004-02-09,0.035724607045,0.0092652467226,0.000374082715165,0.0127343799226,0.0165974501488
2004-02-10,0.0332751432801,0.00566395345587,-0.00235279665331,0.00962882208707,0.0147817696079
2004-02-11,0.0278877197446,0.00286638486833,-0.00605980921057,0.00583313185321,0.012562599571
2004-02-12,0.0280852786784,0.00146453445664,-0.00664575187858,0.00528103145555,0.0122398112019
2004-02-13,0.0279126343976,0.00157507636532,-0.00495484912814,0.00714437029763,0.0133292219474
2004-02-17,0.02445832754,-0.000218304278359,-0.006821515672,0.00590214440291,0.0126029481171
2004-02-18,0.0245899435829,0.000268989930682,-0.00629702181494,0.00721338284734,0.0133695704935
2004-02-19,0.023948044479,8.52046307539e-05,-0.00582940102082,0.00866264639118,0.0142168899622
2004-02-20,0.02564500136,0.0013314779653,-0.00503248374214,0.0103189544854,0.0151852591041
2004-02-23,0.0241358878155,0.00191947513376,-0.00374667201983,0.0120442682281,0.0161939727572
2004-02-24,0.0209431002487,-0.0011120865697,-0.00619256151705,0.00935277188825,0.0146203754234
2004-02-25,0.0143101724985,-0.00785057027606,-0.0120111414717,0.0026585545667,0.0107065664491
2004-02-26,0.0156526378603,-0.00803469716319,-0.0118846181599,0.00196842906963,0.0103030809878
2004-02-27,0.0130750387709,-0.00981995279938,-0.0129385093018,3.60776778427e-05,0.00917332169629
2004-03-01,0.0241740925617,0.00135481679106,0.00331117729473,0.00967440151885,0.0151883559083
2004-03-02,0.0295947039407,0.00402842564959,0.00601665810948,0.0121132131432,0.0154943729185
2004-03-03,0.0282298488556,0.00453263220614,0.00662097232738,0.00991699307386,0.0129236408055
